target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
ansible,['ansible'],15,odasc,0.63274,0.57642,0.73812,0.3278
ansible,['brackets'],15,odasc,0.6029,0.54889,0.72959,0.29754
ansible,['broadleaf'],15,odasc,0.58596,0.49944,0.7618,0.28531
ansible,['camel'],15,odasc,0.60708,0.52846,0.75446,0.30228
ansible,['corefx'],15,odasc,0.62595,0.57752,0.7232,0.31225
ansible,['django'],15,odasc,0.572,0.52824,0.72272,0.27851
ansible,['elasticsearch'],15,odasc,0.58167,0.47977,0.77358,0.28014
ansible,['fabric'],15,odasc,0.61415,0.4774,0.8003,0.29598
ansible,['googleflutter'],15,odasc,0.62627,0.57948,0.7209,0.31157
ansible,['homebrew'],15,odasc,0.62726,0.58163,0.71972,0.31239
ansible,['jgroups'],15,odasc,0.60475,0.54859,0.73945,0.30877
ansible,['neutron'],15,odasc,0.63091,0.59216,0.71597,0.32037
ansible,['node'],15,odasc,0.61033,0.58452,0.70412,0.30451
ansible,['nova'],15,odasc,0.58122,0.60927,0.61896,0.23723
ansible,['npm'],15,odasc,0.6305,0.61494,0.70108,0.33005
ansible,['panda'],15,odasc,0.5868,0.4922,0.77789,0.29652
ansible,['pytorch'],15,odasc,0.6343,0.56302,0.74262,0.31735
ansible,['rails'],15,odasc,0.58534,0.62246,0.60997,0.24583
ansible,['rust'],15,odasc,0.59094,0.51599,0.74633,0.28704
ansible,['tensorflow'],15,odasc,0.62682,0.57987,0.72137,0.31245
ansible,['tomcat'],15,odasc,0.58359,0.56052,0.70871,0.29795
ansible,['vscode'],15,odasc,0.62752,0.57957,0.72296,0.31387
ansible,['wp-calypso'],15,odasc,0.62353,0.57805,0.71952,0.30858
brackets,['ansible'],15,odasc,0.58774,0.70168,0.52689,0.23783
brackets,['brackets'],15,odasc,0.61059,0.66333,0.59907,0.27013
brackets,['broadleaf'],15,odasc,0.59135,0.64437,0.58646,0.2384
brackets,['camel'],15,odasc,0.59108,0.61009,0.63297,0.25818
brackets,['corefx'],15,odasc,0.61209,0.66312,0.60425,0.2756
brackets,['django'],15,odasc,0.59504,0.6066,0.62987,0.24787
brackets,['elasticsearch'],15,odasc,0.59719,0.58588,0.6525,0.248
brackets,['fabric'],15,odasc,0.60153,0.64109,0.59686,0.2434
brackets,['googleflutter'],15,odasc,0.61199,0.66232,0.60436,0.27475
brackets,['homebrew'],15,odasc,0.61083,0.66423,0.60043,0.27278
brackets,['jgroups'],15,odasc,0.60496,0.64489,0.60439,0.2587
brackets,['neutron'],15,odasc,0.58061,0.6867,0.56347,0.26024
brackets,['node'],15,odasc,0.58181,0.69618,0.53573,0.24377
brackets,['nova'],15,odasc,0.56395,0.67188,0.51922,0.20018
brackets,['npm'],15,odasc,0.60715,0.68343,0.57297,0.26648
brackets,['panda'],15,odasc,0.62827,0.62948,0.65637,0.2939
brackets,['pytorch'],15,odasc,0.59988,0.65406,0.59374,0.25782
brackets,['rails'],15,odasc,0.55609,0.75305,0.44984,0.22097
brackets,['rust'],15,odasc,0.49388,0.80144,0.34292,0.16784
brackets,['tensorflow'],15,odasc,0.61211,0.66237,0.60456,0.27501
brackets,['tomcat'],15,odasc,0.57965,0.75418,0.4779,0.24799
brackets,['vscode'],15,odasc,0.61217,0.66322,0.60431,0.27576
brackets,['wp-calypso'],15,odasc,0.61097,0.66522,0.59953,0.27283
broadleaf,['ansible'],15,odasc,0.61805,0.72025,0.56199,0.2899
broadleaf,['brackets'],15,odasc,0.62224,0.70605,0.57926,0.29163
broadleaf,['broadleaf'],15,odasc,0.62687,0.5925,0.68824,0.28217
broadleaf,['camel'],15,odasc,0.66193,0.73594,0.5998,0.34257
broadleaf,['corefx'],15,odasc,0.62042,0.57539,0.69469,0.27222
broadleaf,['django'],15,odasc,0.61376,0.72419,0.53101,0.26368
broadleaf,['elasticsearch'],15,odasc,0.63962,0.61434,0.68811,0.30261
broadleaf,['fabric'],15,odasc,0.63914,0.67132,0.63266,0.30453
broadleaf,['googleflutter'],15,odasc,0.61908,0.58371,0.68441,0.27056
broadleaf,['homebrew'],15,odasc,0.62274,0.56502,0.71176,0.28001
broadleaf,['jgroups'],15,odasc,0.64716,0.64345,0.67211,0.32525
broadleaf,['neutron'],15,odasc,0.63924,0.62557,0.67564,0.30091
broadleaf,['node'],15,odasc,0.64424,0.63966,0.67325,0.31369
broadleaf,['nova'],15,odasc,0.59792,0.59913,0.641,0.24342
broadleaf,['npm'],15,odasc,0.62421,0.66404,0.61451,0.2801
broadleaf,['panda'],15,odasc,0.6201,0.60469,0.66843,0.27559
broadleaf,['pytorch'],15,odasc,0.62978,0.59752,0.68872,0.28774
broadleaf,['rails'],15,odasc,0.61949,0.69763,0.57013,0.27638
broadleaf,['rust'],15,odasc,0.53975,0.78029,0.42061,0.22546
broadleaf,['tensorflow'],15,odasc,0.62118,0.56224,0.71232,0.27805
broadleaf,['tomcat'],15,odasc,0.65467,0.70875,0.613,0.32863
broadleaf,['vscode'],15,odasc,0.62146,0.5697,0.70332,0.27567
broadleaf,['wp-calypso'],15,odasc,0.626,0.57882,0.70123,0.28212
camel,['ansible'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['brackets'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['broadleaf'],15,odasc,0.6575,0.61302,0.7196,0.33862
camel,['camel'],15,odasc,0.65671,0.58612,0.74729,0.34056
camel,['corefx'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['django'],15,odasc,0.62673,0.6345,0.66667,0.31501
camel,['elasticsearch'],15,odasc,0.65993,0.59613,0.74224,0.34485
camel,['fabric'],15,odasc,0.65626,0.592,0.73973,0.33854
camel,['googleflutter'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['homebrew'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['jgroups'],15,odasc,0.67466,0.74401,0.63162,0.38328
camel,['neutron'],15,odasc,0.65699,0.59051,0.74275,0.3401
camel,['node'],15,odasc,0.66415,0.62881,0.7152,0.34906
camel,['nova'],15,odasc,0.65215,0.5807,0.74549,0.33416
camel,['npm'],15,odasc,0.66344,0.61647,0.72671,0.34858
camel,['panda'],15,odasc,0.65515,0.58621,0.74392,0.3371
camel,['pytorch'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['rails'],15,odasc,0.62098,0.74543,0.55209,0.31626
camel,['rust'],15,odasc,0.65725,0.60064,0.73215,0.33914
camel,['tensorflow'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['tomcat'],15,odasc,0.68472,0.72968,0.65321,0.38948
camel,['vscode'],15,odasc,0.65689,0.59087,0.7422,0.33991
camel,['wp-calypso'],15,odasc,0.65689,0.59087,0.7422,0.33991
corefx,['ansible'],15,odasc,0.50662,0.30527,0.90579,0.27064
corefx,['brackets'],15,odasc,0.54734,0.38499,0.85355,0.2915
corefx,['broadleaf'],15,odasc,0.56562,0.3839,0.89457,0.33735
corefx,['camel'],15,odasc,0.5769,0.4228,0.85472,0.32233
corefx,['corefx'],15,odasc,0.46087,0.23914,0.93504,0.24716
corefx,['django'],15,odasc,0.53801,0.4019,0.81097,0.25575
corefx,['elasticsearch'],15,odasc,0.61794,0.54365,0.74123,0.30214
corefx,['fabric'],15,odasc,0.51461,0.32149,0.90285,0.2908
corefx,['googleflutter'],15,odasc,0.40627,0.18383,0.95808,0.22468
corefx,['homebrew'],15,odasc,0.44948,0.22872,0.93596,0.2373
corefx,['jgroups'],15,odasc,0.53173,0.34053,0.8954,0.30026
corefx,['neutron'],15,odasc,0.56298,0.42053,0.80465,0.25421
corefx,['node'],15,odasc,0.5595,0.41814,0.79295,0.24001
corefx,['nova'],15,odasc,0.50862,0.33232,0.87296,0.25898
corefx,['npm'],15,odasc,0.54366,0.35352,0.90087,0.31844
corefx,['panda'],15,odasc,0.50061,0.31169,0.88436,0.25729
corefx,['pytorch'],15,odasc,0.51175,0.28665,0.93388,0.29211
corefx,['rails'],15,odasc,0.52314,0.37094,0.80872,0.21578
corefx,['rust'],15,odasc,0.56327,0.37143,0.89603,0.32305
corefx,['tensorflow'],15,odasc,0.41047,0.18899,0.9481,0.21436
corefx,['tomcat'],15,odasc,0.52408,0.35633,0.88151,0.30242
corefx,['vscode'],15,odasc,0.41508,0.19251,0.95107,0.22342
corefx,['wp-calypso'],15,odasc,0.54635,0.33408,0.91399,0.30687
django,['ansible'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['brackets'],15,odasc,0.67204,0.58782,0.79221,0.39201
django,['broadleaf'],15,odasc,0.67046,0.57525,0.80366,0.39202
django,['camel'],15,odasc,0.67445,0.58705,0.79901,0.39877
django,['corefx'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['django'],15,odasc,0.67204,0.58847,0.79146,0.39189
django,['elasticsearch'],15,odasc,0.6714,0.59833,0.78067,0.39099
django,['fabric'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['googleflutter'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['homebrew'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['jgroups'],15,odasc,0.68545,0.66354,0.71662,0.38323
django,['neutron'],15,odasc,0.67156,0.58803,0.79094,0.39085
django,['node'],15,odasc,0.67556,0.59615,0.7903,0.39806
django,['nova'],15,odasc,0.67617,0.59191,0.79603,0.39972
django,['npm'],15,odasc,0.67557,0.59436,0.79238,0.39853
django,['panda'],15,odasc,0.67148,0.58857,0.79017,0.39055
django,['pytorch'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['rails'],15,odasc,0.65509,0.67994,0.6766,0.36377
django,['rust'],15,odasc,0.67246,0.59201,0.78862,0.39242
django,['tensorflow'],15,odasc,0.6718,0.58805,0.79142,0.39136
django,['tomcat'],15,odasc,0.67224,0.58898,0.79355,0.3958
django,['vscode'],15,odasc,0.67204,0.58782,0.79221,0.39201
django,['wp-calypso'],15,odasc,0.67204,0.58782,0.79221,0.39201
elasticsearch,['ansible'],15,odasc,0.61872,0.57071,0.76794,0.36223
elasticsearch,['brackets'],15,odasc,0.59769,0.50537,0.80236,0.32931
elasticsearch,['broadleaf'],15,odasc,0.65823,0.56575,0.80356,0.38737
elasticsearch,['camel'],15,odasc,0.66824,0.56991,0.81221,0.39921
elasticsearch,['corefx'],15,odasc,0.59376,0.45943,0.83569,0.3237
elasticsearch,['django'],15,odasc,0.61978,0.56834,0.72189,0.29939
elasticsearch,['elasticsearch'],15,odasc,0.59861,0.47158,0.82944,0.32759
elasticsearch,['fabric'],15,odasc,0.62091,0.52014,0.81017,0.35093
elasticsearch,['googleflutter'],15,odasc,0.59387,0.45954,0.83578,0.32391
elasticsearch,['homebrew'],15,odasc,0.5938,0.45938,0.83583,0.32381
elasticsearch,['jgroups'],15,odasc,0.61868,0.51148,0.79634,0.32512
elasticsearch,['neutron'],15,odasc,0.61275,0.52601,0.79096,0.33423
elasticsearch,['node'],15,odasc,0.61839,0.50657,0.79659,0.32489
elasticsearch,['nova'],15,odasc,0.5792,0.48661,0.77995,0.28661
elasticsearch,['npm'],15,odasc,0.59986,0.48807,0.81633,0.32419
elasticsearch,['panda'],15,odasc,0.57609,0.43089,0.83981,0.30128
elasticsearch,['pytorch'],15,odasc,0.61286,0.49135,0.83578,0.35298
elasticsearch,['rails'],15,odasc,0.63476,0.62945,0.66826,0.30578
elasticsearch,['rust'],15,odasc,0.64024,0.57278,0.77442,0.36086
elasticsearch,['tensorflow'],15,odasc,0.59381,0.45935,0.83587,0.32383
elasticsearch,['tomcat'],15,odasc,0.6013,0.56702,0.72045,0.29652
elasticsearch,['vscode'],15,odasc,0.59391,0.45959,0.83581,0.32399
elasticsearch,['wp-calypso'],15,odasc,0.59474,0.46308,0.8331,0.32422
fabric,['ansible'],15,odasc,0.64059,0.68612,0.62345,0.31783
fabric,['brackets'],15,odasc,0.61973,0.66342,0.62394,0.30114
fabric,['broadleaf'],15,odasc,0.64175,0.64399,0.67042,0.31957
fabric,['camel'],15,odasc,0.65638,0.70395,0.62916,0.3386
fabric,['corefx'],15,odasc,0.63861,0.5827,0.71516,0.3029
fabric,['django'],15,odasc,0.60502,0.7112,0.53405,0.25287
fabric,['elasticsearch'],15,odasc,0.63976,0.58495,0.71974,0.31324
fabric,['fabric'],15,odasc,0.64044,0.58864,0.71529,0.30965
fabric,['googleflutter'],15,odasc,0.63909,0.58335,0.71549,0.30392
fabric,['homebrew'],15,odasc,0.63938,0.58106,0.71883,0.30513
fabric,['jgroups'],15,odasc,0.6446,0.66465,0.64798,0.31647
fabric,['neutron'],15,odasc,0.63356,0.62364,0.67589,0.30982
fabric,['node'],15,odasc,0.63554,0.62934,0.66524,0.30119
fabric,['nova'],15,odasc,0.57405,0.58013,0.61714,0.20616
fabric,['npm'],15,odasc,0.64642,0.65316,0.66598,0.32629
fabric,['panda'],15,odasc,0.59393,0.56749,0.69282,0.27668
fabric,['pytorch'],15,odasc,0.65131,0.64446,0.67831,0.32796
fabric,['rails'],15,odasc,0.62995,0.73219,0.5659,0.30711
fabric,['rust'],15,odasc,0.59366,0.82054,0.46344,0.30331
fabric,['tensorflow'],15,odasc,0.63879,0.57909,0.71944,0.30371
fabric,['tomcat'],15,odasc,0.64926,0.67026,0.65042,0.32668
fabric,['vscode'],15,odasc,0.63908,0.58026,0.71864,0.30404
fabric,['wp-calypso'],15,odasc,0.63851,0.59005,0.70882,0.30422
googleflutter,['ansible'],15,odasc,0.52306,0.31053,0.90342,0.28632
googleflutter,['brackets'],15,odasc,0.41948,0.24667,0.7524,0.04558
googleflutter,['broadleaf'],15,odasc,0.44501,0.23505,0.91902,0.23646
googleflutter,['camel'],15,odasc,0.58024,0.38855,0.88005,0.33854
googleflutter,['corefx'],15,odasc,0.36422,0.1419,0.97969,0.21533
googleflutter,['django'],15,odasc,0.34672,0.15585,0.79361,-0.01927
googleflutter,['elasticsearch'],15,odasc,0.39546,0.18231,0.85739,0.12363
googleflutter,['fabric'],15,odasc,0.45272,0.23292,0.93428,0.25069
googleflutter,['googleflutter'],15,odasc,0.2036,0.05545,0.99091,0.10237
googleflutter,['homebrew'],15,odasc,0.16692,0.03863,0.99125,0.07337
googleflutter,['jgroups'],15,odasc,0.30414,0.10316,0.96654,0.17343
googleflutter,['neutron'],15,odasc,0.26411,0.08417,0.9436,0.10124
googleflutter,['node'],15,odasc,0.37596,0.16483,0.90781,0.14628
googleflutter,['nova'],15,odasc,0.35949,0.13973,0.94563,0.21583
googleflutter,['npm'],15,odasc,0.2705,0.09153,0.95389,0.11614
googleflutter,['panda'],15,odasc,0.35162,0.14484,0.89371,0.07732
googleflutter,['pytorch'],15,odasc,0.47189,0.27163,0.89456,0.20322
googleflutter,['rails'],15,odasc,0.32462,0.12289,0.92866,0.16416
googleflutter,['rust'],15,odasc,0.29924,0.11108,0.96558,0.1502
googleflutter,['tensorflow'],15,odasc,0.29547,0.1476,0.79798,-0.12721
googleflutter,['tomcat'],15,odasc,0.37234,0.1505,0.93258,0.21546
googleflutter,['vscode'],15,odasc,0.28819,0.10971,0.97451,0.13044
googleflutter,['wp-calypso'],15,odasc,0.33644,0.16411,0.90496,0.05876
homebrew,['ansible'],15,odasc,0.5298,0.35415,0.84687,0.28323
homebrew,['brackets'],15,odasc,0.48812,0.49032,0.76037,0.36271
homebrew,['broadleaf'],15,odasc,0.50342,0.48689,0.76289,0.36042
homebrew,['camel'],15,odasc,0.53069,0.49859,0.76546,0.36332
homebrew,['corefx'],15,odasc,0.53017,0.47408,0.77823,0.35612
homebrew,['django'],15,odasc,0.50938,0.50875,0.75545,0.3689
homebrew,['elasticsearch'],15,odasc,0.48165,0.40501,0.76962,0.28578
homebrew,['fabric'],15,odasc,0.5009,0.50831,0.75558,0.37048
homebrew,['googleflutter'],15,odasc,0.47654,0.47857,0.76429,0.35883
homebrew,['homebrew'],15,odasc,0.35645,0.17016,0.92263,0.16529
homebrew,['jgroups'],15,odasc,0.5116,0.52511,0.75401,0.38201
homebrew,['neutron'],15,odasc,0.57315,0.49036,0.79022,0.37988
homebrew,['node'],15,odasc,0.52214,0.45074,0.79069,0.35553
homebrew,['nova'],15,odasc,0.55686,0.5214,0.76327,0.36975
homebrew,['npm'],15,odasc,0.51077,0.52441,0.75217,0.382
homebrew,['panda'],15,odasc,0.50887,0.51988,0.75044,0.37475
homebrew,['pytorch'],15,odasc,0.47153,0.30088,0.84406,0.23819
homebrew,['rails'],15,odasc,0.52979,0.5485,0.74495,0.38954
homebrew,['rust'],15,odasc,0.48621,0.37406,0.78878,0.27166
homebrew,['tensorflow'],15,odasc,0.51134,0.42839,0.79873,0.30225
homebrew,['tomcat'],15,odasc,0.53822,0.50726,0.76463,0.379
homebrew,['vscode'],15,odasc,0.53935,0.48147,0.76946,0.34753
homebrew,['wp-calypso'],15,odasc,0.52146,0.51296,0.75426,0.37612
jgroups,['ansible'],15,odasc,0.54127,0.46854,0.69994,0.17229
jgroups,['brackets'],15,odasc,0.54108,0.4679,0.70045,0.17223
jgroups,['broadleaf'],15,odasc,0.53843,0.46059,0.70618,0.17162
jgroups,['camel'],15,odasc,0.53725,0.44884,0.72324,0.17963
jgroups,['corefx'],15,odasc,0.53835,0.46387,0.7021,0.17037
jgroups,['django'],15,odasc,0.53471,0.4184,0.75929,0.18835
jgroups,['elasticsearch'],15,odasc,0.53835,0.46531,0.69996,0.16974
jgroups,['fabric'],15,odasc,0.53978,0.46464,0.70255,0.17144
jgroups,['googleflutter'],15,odasc,0.54013,0.46659,0.70246,0.17344
jgroups,['homebrew'],15,odasc,0.53948,0.46829,0.69829,0.17057
jgroups,['jgroups'],15,odasc,0.53561,0.45823,0.70239,0.16477
jgroups,['neutron'],15,odasc,0.54031,0.46617,0.70167,0.1719
jgroups,['node'],15,odasc,0.53983,0.47089,0.69724,0.17288
jgroups,['nova'],15,odasc,0.5396,0.46668,0.69929,0.17009
jgroups,['npm'],15,odasc,0.53998,0.46189,0.70734,0.17378
jgroups,['panda'],15,odasc,0.54018,0.46396,0.70591,0.17448
jgroups,['pytorch'],15,odasc,0.53982,0.46938,0.69814,0.17143
jgroups,['rails'],15,odasc,0.53032,0.3849,0.80034,0.20022
jgroups,['rust'],15,odasc,0.53911,0.46235,0.70658,0.1739
jgroups,['tensorflow'],15,odasc,0.5387,0.45833,0.71026,0.17394
jgroups,['tomcat'],15,odasc,0.53744,0.44829,0.7216,0.17617
jgroups,['vscode'],15,odasc,0.53967,0.46383,0.70514,0.17359
jgroups,['wp-calypso'],15,odasc,0.54284,0.46817,0.70471,0.17724
neutron,['ansible'],15,odasc,0.66197,0.75513,0.58809,0.35083
neutron,['brackets'],15,odasc,0.67466,0.70396,0.65583,0.36358
neutron,['broadleaf'],15,odasc,0.68345,0.70151,0.68463,0.39311
neutron,['camel'],15,odasc,0.65693,0.70872,0.62513,0.33963
neutron,['corefx'],15,odasc,0.60321,0.50225,0.74959,0.26472
neutron,['django'],15,odasc,0.60839,0.53828,0.72667,0.27825
neutron,['elasticsearch'],15,odasc,0.66487,0.68558,0.65124,0.33983
neutron,['fabric'],15,odasc,0.67034,0.69841,0.66483,0.36978
neutron,['googleflutter'],15,odasc,0.59361,0.49416,0.73775,0.24452
neutron,['homebrew'],15,odasc,0.56686,0.43535,0.76861,0.22175
neutron,['jgroups'],15,odasc,0.59887,0.57676,0.67783,0.26807
neutron,['neutron'],15,odasc,0.56747,0.43788,0.76528,0.22079
neutron,['node'],15,odasc,0.55481,0.63511,0.56097,0.20486
neutron,['nova'],15,odasc,0.57963,0.77886,0.47265,0.26931
neutron,['npm'],15,odasc,0.64619,0.72399,0.60622,0.33949
neutron,['panda'],15,odasc,0.6147,0.66006,0.63319,0.29668
neutron,['pytorch'],15,odasc,0.64639,0.6224,0.68177,0.30774
neutron,['rails'],15,odasc,0.43691,0.8956,0.24142,0.18398
neutron,['rust'],15,odasc,0.5981,0.50757,0.72849,0.24562
neutron,['tensorflow'],15,odasc,0.57927,0.45574,0.76695,0.23971
neutron,['tomcat'],15,odasc,0.6409,0.76981,0.56552,0.3465
neutron,['vscode'],15,odasc,0.58674,0.47694,0.75147,0.24359
neutron,['wp-calypso'],15,odasc,0.60457,0.50148,0.74884,0.26256
node,['ansible'],15,odasc,0.61292,0.52234,0.75407,0.29163
node,['brackets'],15,odasc,0.59914,0.47076,0.78926,0.27896
node,['broadleaf'],15,odasc,0.63685,0.54572,0.75616,0.31105
node,['camel'],15,odasc,0.63174,0.57611,0.71169,0.29556
node,['corefx'],15,odasc,0.58469,0.46073,0.76854,0.24692
node,['django'],15,odasc,0.60862,0.54075,0.71386,0.26432
node,['elasticsearch'],15,odasc,0.62773,0.52505,0.76397,0.30191
node,['fabric'],15,odasc,0.60899,0.50097,0.76539,0.28053
node,['googleflutter'],15,odasc,0.58522,0.46111,0.76985,0.249
node,['homebrew'],15,odasc,0.58506,0.46136,0.76833,0.24729
node,['jgroups'],15,odasc,0.58713,0.54699,0.68041,0.24141
node,['neutron'],15,odasc,0.58914,0.44331,0.8027,0.26675
node,['node'],15,odasc,0.5846,0.46794,0.75842,0.24328
node,['nova'],15,odasc,0.60377,0.52071,0.72373,0.25506
node,['npm'],15,odasc,0.62697,0.57006,0.70615,0.28381
node,['panda'],15,odasc,0.58287,0.42573,0.81519,0.26475
node,['pytorch'],15,odasc,0.59352,0.48384,0.7574,0.25747
node,['rails'],15,odasc,0.5833,0.67505,0.55147,0.23159
node,['rust'],15,odasc,0.62152,0.54471,0.72881,0.28425
node,['tensorflow'],15,odasc,0.58378,0.45754,0.77093,0.24657
node,['tomcat'],15,odasc,0.65174,0.60933,0.70386,0.31692
node,['vscode'],15,odasc,0.58479,0.45775,0.77336,0.24947
node,['wp-calypso'],15,odasc,0.58505,0.45888,0.77222,0.24954
nova,['ansible'],15,odasc,0.66667,0.6566,0.69635,0.35854
nova,['brackets'],15,odasc,0.6684,0.65771,0.69831,0.36155
nova,['broadleaf'],15,odasc,0.64316,0.61048,0.71759,0.33568
nova,['camel'],15,odasc,0.63038,0.69541,0.61629,0.32594
nova,['corefx'],15,odasc,0.66867,0.64448,0.71034,0.35947
nova,['django'],15,odasc,0.64979,0.67537,0.65025,0.3325
nova,['elasticsearch'],15,odasc,0.64499,0.70387,0.62637,0.33921
nova,['fabric'],15,odasc,0.66117,0.67535,0.67326,0.35718
nova,['googleflutter'],15,odasc,0.66989,0.64354,0.71397,0.36228
nova,['homebrew'],15,odasc,0.66871,0.64307,0.71196,0.3597
nova,['jgroups'],15,odasc,0.62465,0.73786,0.57126,0.32244
nova,['neutron'],15,odasc,0.66889,0.65505,0.69959,0.35902
nova,['node'],15,odasc,0.64628,0.64603,0.68351,0.33883
nova,['nova'],15,odasc,0.66871,0.64328,0.71193,0.35992
nova,['npm'],15,odasc,0.6312,0.72055,0.60388,0.33735
nova,['panda'],15,odasc,0.66364,0.67345,0.68427,0.36521
nova,['pytorch'],15,odasc,0.66801,0.65609,0.69896,0.3604
nova,['rails'],15,odasc,0.57832,0.77202,0.49588,0.29056
nova,['rust'],15,odasc,0.64997,0.70697,0.62524,0.34145
nova,['tensorflow'],15,odasc,0.66846,0.64261,0.71232,0.35984
nova,['tomcat'],15,odasc,0.6442,0.7281,0.59628,0.33242
nova,['vscode'],15,odasc,0.66837,0.64067,0.71409,0.35964
nova,['wp-calypso'],15,odasc,0.66937,0.64404,0.71218,0.36091
npm,['ansible'],15,odasc,0.51378,0.4596,0.6562,0.12374
npm,['brackets'],15,odasc,0.53835,0.45136,0.7021,0.16454
npm,['broadleaf'],15,odasc,0.47648,0.32254,0.8109,0.15823
npm,['camel'],15,odasc,0.59421,0.54504,0.67807,0.22976
npm,['corefx'],15,odasc,0.53359,0.38209,0.77521,0.17665
npm,['django'],15,odasc,0.57051,0.58024,0.58286,0.16722
npm,['elasticsearch'],15,odasc,0.58355,0.51474,0.70872,0.23267
npm,['fabric'],15,odasc,0.55903,0.44867,0.73804,0.19926
npm,['googleflutter'],15,odasc,0.53487,0.37556,0.78883,0.18584
npm,['homebrew'],15,odasc,0.5213,0.36132,0.77892,0.15985
npm,['jgroups'],15,odasc,0.57741,0.56284,0.63072,0.20368
npm,['neutron'],15,odasc,0.52047,0.35951,0.78131,0.16023
npm,['node'],15,odasc,0.58099,0.53851,0.67671,0.22442
npm,['nova'],15,odasc,0.54337,0.40379,0.75924,0.1792
npm,['npm'],15,odasc,0.52009,0.35947,0.77916,0.15823
npm,['panda'],15,odasc,0.51155,0.35575,0.79691,0.17754
npm,['pytorch'],15,odasc,0.51309,0.35324,0.77463,0.1491
npm,['rails'],15,odasc,0.55062,0.59167,0.54323,0.13985
npm,['rust'],15,odasc,0.58012,0.50533,0.70298,0.21817
npm,['tensorflow'],15,odasc,0.51348,0.35606,0.77066,0.14792
npm,['tomcat'],15,odasc,0.54773,0.43973,0.73644,0.19668
npm,['vscode'],15,odasc,0.51932,0.36056,0.77628,0.15741
npm,['wp-calypso'],15,odasc,0.52689,0.37456,0.77087,0.16465
panda,['ansible'],15,odasc,0.68511,0.77437,0.62367,0.41063
panda,['brackets'],15,odasc,0.68826,0.75485,0.63809,0.39994
panda,['broadleaf'],15,odasc,0.68693,0.71297,0.68247,0.40177
panda,['camel'],15,odasc,0.59795,0.7164,0.56239,0.29621
panda,['corefx'],15,odasc,0.68362,0.67889,0.70179,0.3845
panda,['django'],15,odasc,0.56357,0.80115,0.4405,0.26163
panda,['elasticsearch'],15,odasc,0.6904,0.72735,0.67034,0.40402
panda,['fabric'],15,odasc,0.70238,0.74502,0.67561,0.42674
panda,['googleflutter'],15,odasc,0.68423,0.68619,0.69723,0.38815
panda,['homebrew'],15,odasc,0.68173,0.66764,0.71084,0.38294
panda,['jgroups'],15,odasc,0.63321,0.72228,0.59459,0.3277
panda,['neutron'],15,odasc,0.68431,0.73293,0.65199,0.39052
panda,['node'],15,odasc,0.67327,0.79553,0.59024,0.39679
panda,['nova'],15,odasc,0.58771,0.77732,0.47635,0.27433
panda,['npm'],15,odasc,0.68244,0.72834,0.65077,0.38363
panda,['panda'],15,odasc,0.676,0.64775,0.72071,0.37371
panda,['pytorch'],15,odasc,0.68434,0.70056,0.68293,0.38825
panda,['rails'],15,odasc,0.61428,0.81952,0.48393,0.32855
panda,['rust'],15,odasc,0.6236,0.8021,0.51892,0.34188
panda,['tensorflow'],15,odasc,0.68079,0.66889,0.70864,0.38246
panda,['tomcat'],15,odasc,0.61537,0.78999,0.52537,0.33618
panda,['vscode'],15,odasc,0.6813,0.67453,0.7045,0.38427
panda,['wp-calypso'],15,odasc,0.6859,0.69253,0.69458,0.39212
pytorch,['ansible'],15,odasc,0.5931,0.77958,0.47913,0.2781
pytorch,['brackets'],15,odasc,0.64905,0.73793,0.59592,0.34417
pytorch,['broadleaf'],15,odasc,0.66243,0.63553,0.72158,0.35946
pytorch,['camel'],15,odasc,0.64302,0.69289,0.62588,0.32538
pytorch,['corefx'],15,odasc,0.6445,0.61201,0.71435,0.33112
pytorch,['django'],15,odasc,0.59166,0.72054,0.52254,0.24975
pytorch,['elasticsearch'],15,odasc,0.62745,0.67407,0.60832,0.28937
pytorch,['fabric'],15,odasc,0.65392,0.67348,0.65062,0.32866
pytorch,['googleflutter'],15,odasc,0.61068,0.53193,0.75716,0.29985
pytorch,['homebrew'],15,odasc,0.61784,0.62273,0.67067,0.30492
pytorch,['jgroups'],15,odasc,0.64509,0.59547,0.71317,0.31402
pytorch,['neutron'],15,odasc,0.67377,0.69927,0.66126,0.36497
pytorch,['node'],15,odasc,0.61639,0.65624,0.60692,0.27249
pytorch,['nova'],15,odasc,0.59743,0.61358,0.62426,0.25147
pytorch,['npm'],15,odasc,0.64822,0.61524,0.69598,0.31592
pytorch,['panda'],15,odasc,0.63522,0.66699,0.61828,0.29023
