target_project,used_project,wait_days,method,n_tree_bst,theta_imb_bst,theta_cl_bst,gmean_bst,r1_bst,r0_bst,mcc_bst
homebrew,['tomcat'],15,pbsa_aio,20,0.99,0,0.01182,0.99988,0.00626,0.00801
homebrew,['broadleaf'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
homebrew,['fabric'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
homebrew,['jgroups'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
homebrew,['npm'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
jgroups,['jgroups'],15,odasc,20,0.95,0.9,0.17084,0.10919,0.88047,-0.04201
jgroups,['rails'],15,odasc_aio,20,0.95,0.9,0.20645,0.12058,0.8688,-0.02416
jgroups,['googleflutter'],15,odasc_aio,20,0.95,0.9,0.2064,0.11581,0.87909,-0.01973
jgroups,['node'],15,odasc_aio,20,0.95,0.9,0.2058,0.11954,0.86844,-0.02635
jgroups,['broadleaf'],15,odasc_aio,20,0.95,0.9,0.20548,0.11778,0.87288,-0.02632
jgroups,['django'],15,odasc_aio,20,0.95,0.9,0.20097,0.11644,0.87653,-0.02592
jgroups,['panda'],15,odasc_aio,20,0.95,0.9,0.19843,0.11493,0.87822,-0.02427
jgroups,['tensorflow'],15,odasc_aio,20,0.95,0.9,0.19672,0.11487,0.87926,-0.0231
jgroups,['ansible'],15,odasc_aio,20,0.95,0.9,0.17146,0.10817,0.88282,-0.04146
jgroups,['tomcat'],15,odasc_aio,20,0.95,0.9,0.17123,0.10823,0.88242,-0.04123
jgroups,['wp-calypso'],15,odasc_aio,20,0.95,0.9,0.17098,0.10881,0.87949,-0.04485
jgroups,['fabric'],15,odasc_aio,20,0.95,0.9,0.17065,0.10879,0.88049,-0.04287
jgroups,['elasticsearch'],15,odasc_aio,20,0.95,0.9,0.17053,0.1109,0.87565,-0.04635
jgroups,['brackets'],15,odasc_aio,20,0.95,0.9,0.1701,0.11042,0.87628,-0.04515
jgroups,['rust'],15,odasc_aio,20,0.95,0.9,0.16976,0.11074,0.87589,-0.04387
jgroups,['nova'],15,odasc_aio,20,0.95,0.9,0.16975,0.11042,0.8753,-0.04625
jgroups,['npm'],15,odasc_aio,20,0.95,0.9,0.16974,0.11018,0.87552,-0.04711
jgroups,['homebrew'],15,odasc_aio,20,0.95,0.9,0.16957,0.11285,0.87105,-0.04871
jgroups,['pytorch'],15,odasc_aio,20,0.95,0.9,0.1693,0.1113,0.87417,-0.04521
jgroups,['neutron'],15,odasc_aio,20,0.95,0.9,0.16916,0.11075,0.87269,-0.04996
jgroups,['camel'],15,odasc_aio,20,0.95,0.9,0.16914,0.11199,0.87161,-0.04907
jgroups,['corefx'],15,odasc_aio,20,0.95,0.9,0.1691,0.11042,0.87407,-0.04834
jgroups,['vscode'],15,odasc_aio,20,0.95,0.9,0.16905,0.11013,0.87301,-0.05074
jgroups,['jgroups'],15,oob,5,0.95,-1,0.17761,0.09464,0.91467,-0.01733
jgroups,['node'],15,oob_aio,5,0.95,-1,0.21037,0.10077,0.91056,-0.00099
jgroups,['googleflutter'],15,oob_aio,5,0.95,-1,0.20634,0.0994,0.91099,-0.00422
jgroups,['rails'],15,oob_aio,5,0.95,-1,0.20457,0.09906,0.91162,-0.00429
jgroups,['broadleaf'],15,oob_aio,5,0.95,-1,0.20406,0.09864,0.91187,-0.00442
jgroups,['tensorflow'],15,oob_aio,5,0.95,-1,0.2015,0.0998,0.91102,-0.00568
jgroups,['django'],15,oob_aio,5,0.95,-1,0.19964,0.09867,0.91315,-0.0048
jgroups,['panda'],15,oob_aio,5,0.95,-1,0.19779,0.09835,0.91256,-0.00675
jgroups,['rust'],15,oob_aio,5,0.95,-1,0.17742,0.09433,0.91481,-0.0177
jgroups,['camel'],15,oob_aio,5,0.95,-1,0.17738,0.09473,0.9138,-0.01833
jgroups,['ansible'],15,oob_aio,5,0.95,-1,0.17729,0.0944,0.91323,-0.01985
jgroups,['pytorch'],15,oob_aio,5,0.95,-1,0.17729,0.09412,0.91479,-0.01812
jgroups,['homebrew'],15,oob_aio,5,0.95,-1,0.17725,0.09428,0.9142,-0.01861
jgroups,['corefx'],15,oob_aio,5,0.95,-1,0.17716,0.09438,0.91394,-0.01882
jgroups,['wp-calypso'],15,oob_aio,5,0.95,-1,0.17709,0.09403,0.91438,-0.01865
jgroups,['vscode'],15,oob_aio,5,0.95,-1,0.177,0.0938,0.91471,-0.01844
jgroups,['elasticsearch'],15,oob_aio,5,0.95,-1,0.17696,0.0939,0.91482,-0.0181
jgroups,['neutron'],15,oob_aio,5,0.95,-1,0.17685,0.09368,0.91484,-0.01806
jgroups,['tomcat'],15,oob_aio,5,0.95,-1,0.17684,0.09454,0.91199,-0.02167
jgroups,['brackets'],15,oob_aio,5,0.95,-1,0.17678,0.09354,0.91483,-0.01839
jgroups,['npm'],15,oob_aio,5,0.95,-1,0.17663,0.09345,0.91468,-0.01877
jgroups,['nova'],15,oob_aio,5,0.95,-1,0.17538,0.09448,0.91268,-0.02113
jgroups,['fabric'],15,oob_aio,5,0.95,-1,0.17525,0.09355,0.91483,-0.01936
jgroups,['jgroups'],15,pbsa,20,0.99,0,0.17956,0.11778,0.8594,-0.05589
jgroups,['node'],15,pbsa_aio,20,0.99,0,0.18344,0.12188,0.8588,-0.05116
jgroups,['npm'],15,pbsa_aio,20,0.99,0,0.18244,0.12081,0.85781,-0.05384
jgroups,['broadleaf'],15,pbsa_aio,20,0.99,0,0.18231,0.12044,0.85934,-0.05232
jgroups,['googleflutter'],15,pbsa_aio,20,0.99,0,0.18216,0.11981,0.85929,-0.05251
jgroups,['vscode'],15,pbsa_aio,20,0.99,0,0.18198,0.11926,0.85925,-0.05359
jgroups,['brackets'],15,pbsa_aio,20,0.99,0,0.18197,0.11921,0.85869,-0.05431
jgroups,['rails'],15,pbsa_aio,20,0.99,0,0.18187,0.11983,0.85849,-0.05383
jgroups,['camel'],15,pbsa_aio,20,0.99,0,0.18055,0.119,0.85968,-0.05431
jgroups,['homebrew'],15,pbsa_aio,20,0.99,0,0.1804,0.11912,0.85855,-0.05572
jgroups,['rust'],15,pbsa_aio,20,0.99,0,0.18032,0.11983,0.8579,-0.05611
jgroups,['ansible'],15,pbsa_aio,20,0.99,0,0.17988,0.11506,0.86109,-0.05626
jgroups,['nova'],15,pbsa_aio,20,0.99,0,0.17985,0.1178,0.85933,-0.05624
jgroups,['fabric'],15,pbsa_aio,20,0.99,0,0.17955,0.11775,0.85879,-0.05693
jgroups,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.17947,0.11691,0.85914,-0.05759
jgroups,['django'],15,pbsa_aio,20,0.99,0,0.17942,0.11813,0.85847,-0.05693
jgroups,['tensorflow'],15,pbsa_aio,20,0.99,0,0.17942,0.11781,0.85993,-0.05514
jgroups,['panda'],15,pbsa_aio,20,0.99,0,0.17916,0.11752,0.85791,-0.05852
jgroups,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.17893,0.11762,0.85956,-0.05607
jgroups,['pytorch'],15,pbsa_aio,20,0.99,0,0.17886,0.11705,0.85919,-0.0571
jgroups,['neutron'],15,pbsa_aio,20,0.99,0,0.17881,0.11666,0.85972,-0.05686
jgroups,['corefx'],15,pbsa_aio,20,0.99,0,0.17849,0.11597,0.86079,-0.05628
jgroups,['tomcat'],15,pbsa_aio,20,0.99,0,0.17789,0.11473,0.86069,-0.0574
neutron,['neutron'],15,odasc,30,0.95,0.8,0.64421,0.65472,0.65514,0.31333
neutron,['pytorch'],15,odasc_aio,30,0.95,0.8,0.6463,0.67546,0.63713,0.31533
neutron,['corefx'],15,odasc_aio,30,0.95,0.8,0.64341,0.6536,0.65467,0.31173
neutron,['wp-calypso'],15,odasc_aio,30,0.95,0.8,0.64341,0.6536,0.65467,0.31173
neutron,['homebrew'],15,odasc_aio,30,0.95,0.8,0.64333,0.65363,0.65446,0.31156
neutron,['googleflutter'],15,odasc_aio,30,0.95,0.8,0.64327,0.65338,0.65459,0.31144
neutron,['tensorflow'],15,odasc_aio,30,0.95,0.8,0.64327,0.65338,0.65459,0.31144
neutron,['vscode'],15,odasc_aio,30,0.95,0.8,0.64327,0.65338,0.65459,0.31144
neutron,['brackets'],15,odasc_aio,30,0.95,0.8,0.64041,0.69325,0.6092,0.30612
neutron,['ansible'],15,odasc_aio,30,0.95,0.8,0.64034,0.68342,0.61811,0.3047
neutron,['elasticsearch'],15,odasc_aio,30,0.95,0.8,0.63988,0.65759,0.63328,0.2945
neutron,['broadleaf'],15,odasc_aio,30,0.95,0.8,0.61151,0.50427,0.80061,0.33164
neutron,['rust'],15,odasc_aio,30,0.95,0.8,0.60575,0.67421,0.56459,0.24776
neutron,['camel'],15,odasc_aio,30,0.95,0.8,0.58397,0.84468,0.42892,0.2961
neutron,['fabric'],15,odasc_aio,30,0.95,0.8,0.57676,0.45161,0.79543,0.25978
neutron,['django'],15,odasc_aio,30,0.95,0.8,0.5718,0.80253,0.4557,0.27863
neutron,['jgroups'],15,odasc_aio,30,0.95,0.8,0.51365,0.87987,0.34354,0.24439
neutron,['npm'],15,odasc_aio,30,0.95,0.8,0.48037,0.86419,0.29868,0.19584
neutron,['tomcat'],15,odasc_aio,30,0.95,0.8,0.42368,0.91084,0.21417,0.17741
neutron,['panda'],15,odasc_aio,30,0.95,0.8,0.30863,0.87686,0.23541,0.10614
neutron,['nova'],15,odasc_aio,30,0.95,0.8,0.30055,0.95052,0.10964,0.11368
neutron,['node'],15,odasc_aio,30,0.95,0.8,0.25485,0.9401,0.07998,0.04301
neutron,['rails'],15,odasc_aio,30,0.95,0.8,0.24521,0.96332,0.06715,0.07798
neutron,['neutron'],15,oob,20,0.999,-1,0.62934,0.53071,0.7722,0.3175
neutron,['brackets'],15,oob_aio,20,0.999,-1,0.65216,0.59633,0.72914,0.32994
neutron,['ansible'],15,oob_aio,20,0.999,-1,0.64851,0.61397,0.70234,0.31969
neutron,['elasticsearch'],15,oob_aio,20,0.999,-1,0.64468,0.66406,0.63613,0.30379
neutron,['pytorch'],15,oob_aio,20,0.999,-1,0.64445,0.56097,0.76025,0.33127
neutron,['corefx'],15,oob_aio,20,0.999,-1,0.62944,0.53075,0.77242,0.31779
neutron,['wp-calypso'],15,oob_aio,20,0.999,-1,0.62944,0.53075,0.77242,0.31779
neutron,['googleflutter'],15,oob_aio,20,0.999,-1,0.62941,0.53076,0.77233,0.31768
neutron,['tensorflow'],15,oob_aio,20,0.999,-1,0.62941,0.53076,0.77233,0.31768
neutron,['vscode'],15,oob_aio,20,0.999,-1,0.62941,0.53076,0.77233,0.31768
neutron,['homebrew'],15,oob_aio,20,0.999,-1,0.62934,0.53071,0.7722,0.3175
neutron,['django'],15,oob_aio,20,0.999,-1,0.62913,0.62691,0.66705,0.30272
neutron,['panda'],15,oob_aio,20,0.999,-1,0.62075,0.63203,0.66231,0.31212
neutron,['camel'],15,oob_aio,20,0.999,-1,0.58557,0.71836,0.53738,0.25864
neutron,['broadleaf'],15,oob_aio,20,0.999,-1,0.58105,0.53401,0.69136,0.22941
neutron,['node'],15,oob_aio,20,0.999,-1,0.5552,0.79562,0.41894,0.22912
neutron,['tomcat'],15,oob_aio,20,0.999,-1,0.52768,0.84898,0.35895,0.23761
neutron,['rust'],15,oob_aio,20,0.999,-1,0.52062,0.8214,0.34671,0.19629
neutron,['fabric'],15,oob_aio,20,0.999,-1,0.50107,0.37256,0.83388,0.21883
neutron,['jgroups'],15,oob_aio,20,0.999,-1,0.47973,0.77211,0.34498,0.12624
neutron,['npm'],15,oob_aio,20,0.999,-1,0.43048,0.85756,0.26622,0.15968
neutron,['rails'],15,oob_aio,20,0.999,-1,0.37822,0.92362,0.1688,0.13942
neutron,['nova'],15,oob_aio,20,0.999,-1,0.33655,0.90655,0.16518,0.10005
neutron,['neutron'],15,pbsa,20,0.99,0,0.63649,0.55159,0.75364,0.31486
neutron,['pytorch'],15,pbsa_aio,20,0.99,0,0.65465,0.59392,0.73787,0.33697
neutron,['brackets'],15,pbsa_aio,20,0.99,0,0.65075,0.58545,0.73923,0.33032
neutron,['ansible'],15,pbsa_aio,20,0.99,0,0.64917,0.62389,0.69324,0.3201
neutron,['broadleaf'],15,pbsa_aio,20,0.99,0,0.64781,0.57825,0.75024,0.33704
neutron,['homebrew'],15,pbsa_aio,20,0.99,0,0.63649,0.55159,0.75364,0.31486
neutron,['googleflutter'],15,pbsa_aio,20,0.99,0,0.63636,0.55148,0.75348,0.31458
neutron,['tensorflow'],15,pbsa_aio,20,0.99,0,0.63636,0.55148,0.75348,0.31458
neutron,['vscode'],15,pbsa_aio,20,0.99,0,0.63636,0.55148,0.75348,0.31458
neutron,['corefx'],15,pbsa_aio,20,0.99,0,0.63635,0.55147,0.75347,0.31455
neutron,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.63635,0.55147,0.75347,0.31455
neutron,['panda'],15,pbsa_aio,20,0.99,0,0.60754,0.71152,0.5681,0.29103
neutron,['fabric'],15,pbsa_aio,20,0.99,0,0.60202,0.49963,0.77832,0.29654
neutron,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.54938,0.72986,0.49296,0.22306
neutron,['camel'],15,pbsa_aio,20,0.99,0,0.52751,0.8334,0.40725,0.2664
neutron,['tomcat'],15,pbsa_aio,20,0.99,0,0.50182,0.85476,0.3716,0.24329
neutron,['jgroups'],15,pbsa_aio,20,0.99,0,0.45756,0.8244,0.32617,0.16227
neutron,['django'],15,pbsa_aio,20,0.99,0,0.39354,0.76302,0.38713,0.13826
neutron,['rust'],15,pbsa_aio,20,0.99,0,0.31596,0.8815,0.19019,0.07685
neutron,['rails'],15,pbsa_aio,20,0.99,0,0.28781,0.94892,0.09226,0.08646
neutron,['npm'],15,pbsa_aio,20,0.99,0,0.28075,0.91638,0.16312,0.08528
neutron,['nova'],15,pbsa_aio,20,0.99,0,0.23731,0.92752,0.11706,0.04257
neutron,['node'],15,pbsa_aio,20,0.99,0,0.14181,0.95347,0.06023,0.00091
node,['node'],15,odasc,20,0.99,0.9,0.59317,0.54385,0.67839,0.22954
node,['broadleaf'],15,odasc_aio,20,0.99,0.9,0.60362,0.59126,0.67547,0.26403
node,['npm'],15,odasc_aio,20,0.99,0.9,0.59438,0.5398,0.68452,0.23167
node,['panda'],15,odasc_aio,20,0.99,0.9,0.59151,0.53282,0.68927,0.23059
node,['ansible'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['brackets'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['corefx'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['fabric'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['googleflutter'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['homebrew'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['neutron'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['nova'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['pytorch'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['rust'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['tensorflow'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['vscode'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['wp-calypso'],15,odasc_aio,20,0.99,0.9,0.59148,0.53611,0.68405,0.22796
node,['elasticsearch'],15,odasc_aio,20,0.99,0.9,0.59139,0.53594,0.68411,0.22788
node,['jgroups'],15,odasc_aio,20,0.99,0.9,0.44909,0.87576,0.24086,0.15023
node,['camel'],15,odasc_aio,20,0.99,0.9,0.43608,0.88044,0.2403,0.15155
node,['tomcat'],15,odasc_aio,20,0.99,0.9,0.42095,0.83378,0.25188,0.08967
node,['django'],15,odasc_aio,20,0.99,0.9,0.34129,0.92377,0.16543,0.11376
node,['rails'],15,odasc_aio,20,0.99,0.9,0.19977,0.95947,0.05033,0.01486
node,['node'],15,oob,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['broadleaf'],15,oob_aio,30,0.99,-1,0.59567,0.48845,0.75873,0.2545
node,['npm'],15,oob_aio,30,0.99,-1,0.57877,0.45159,0.76913,0.23631
node,['ansible'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['brackets'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['corefx'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['elasticsearch'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['fabric'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['googleflutter'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['homebrew'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['neutron'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['nova'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['pytorch'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['rust'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['tensorflow'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['vscode'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['wp-calypso'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['panda'],15,oob_aio,30,0.99,-1,0.56847,0.43937,0.76819,0.22295
node,['camel'],15,oob_aio,30,0.99,-1,0.54842,0.51105,0.62382,0.14201
node,['jgroups'],15,oob_aio,30,0.99,-1,0.51307,0.80221,0.34691,0.16697
node,['tomcat'],15,oob_aio,30,0.99,-1,0.50218,0.69539,0.40085,0.10004
node,['rails'],15,oob_aio,30,0.99,-1,0.45822,0.82971,0.25743,0.10968
node,['django'],15,oob_aio,30,0.99,-1,0.43263,0.88678,0.24651,0.16023
node,['node'],15,pbsa,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['broadleaf'],15,pbsa_aio,20,0.99,0,0.60187,0.4956,0.7627,0.26589
node,['npm'],15,pbsa_aio,20,0.99,0,0.55378,0.40599,0.78182,0.20537
node,['ansible'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['brackets'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['corefx'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['fabric'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['googleflutter'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['homebrew'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['neutron'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['nova'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['pytorch'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['rust'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['tensorflow'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['vscode'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['panda'],15,pbsa_aio,20,0.99,0,0.5454,0.39831,0.77759,0.19236
node,['camel'],15,pbsa_aio,20,0.99,0,0.54206,0.69388,0.46408,0.16675
node,['jgroups'],15,pbsa_aio,20,0.99,0,0.48912,0.81639,0.30988,0.14667
node,['tomcat'],15,pbsa_aio,20,0.99,0,0.45062,0.78702,0.32055,0.10456
node,['rails'],15,pbsa_aio,20,0.99,0,0.38614,0.86786,0.18005,0.06238
node,['django'],15,pbsa_aio,20,0.99,0,0.29399,0.95554,0.14621,0.15689
nova,['nova'],15,odasc,30,0.99,0.8,0.50777,0.72921,0.40048,0.13633
nova,['rust'],15,odasc_aio,30,0.99,0.8,0.5332,0.7462,0.42974,0.18368
nova,['broadleaf'],15,odasc_aio,30,0.99,0.8,0.51943,0.72973,0.4366,0.18363
nova,['django'],15,odasc_aio,30,0.99,0.8,0.51512,0.82206,0.37103,0.21087
nova,['ansible'],15,odasc_aio,30,0.99,0.8,0.50779,0.73188,0.39897,0.13791
nova,['tensorflow'],15,odasc_aio,30,0.99,0.8,0.50761,0.72853,0.40064,0.13562
nova,['brackets'],15,odasc_aio,30,0.99,0.8,0.50755,0.73156,0.39875,0.13738
nova,['neutron'],15,odasc_aio,30,0.99,0.8,0.50755,0.73156,0.39875,0.13738
nova,['corefx'],15,odasc_aio,30,0.99,0.8,0.50747,0.72822,0.40064,0.13534
nova,['googleflutter'],15,odasc_aio,30,0.99,0.8,0.50745,0.72958,0.39989,0.1361
nova,['pytorch'],15,odasc_aio,30,0.99,0.8,0.50745,0.72958,0.39989,0.1361
nova,['vscode'],15,odasc_aio,30,0.99,0.8,0.50734,0.72938,0.39982,0.13574
nova,['wp-calypso'],15,odasc_aio,30,0.99,0.8,0.5072,0.72897,0.39976,0.13531
nova,['fabric'],15,odasc_aio,30,0.99,0.8,0.507,0.73167,0.39792,0.13666
nova,['homebrew'],15,odasc_aio,30,0.99,0.8,0.50642,0.72963,0.39852,0.13479
nova,['jgroups'],15,odasc_aio,30,0.99,0.8,0.48124,0.85526,0.2979,0.17998
nova,['node'],15,odasc_aio,30,0.99,0.8,0.46023,0.87139,0.26523,0.16476
nova,['panda'],15,odasc_aio,30,0.99,0.8,0.45646,0.81262,0.32252,0.16186
nova,['camel'],15,odasc_aio,30,0.99,0.8,0.42592,0.88365,0.25428,0.16371
nova,['elasticsearch'],15,odasc_aio,30,0.99,0.8,0.42278,0.86558,0.24208,0.12393
nova,['tomcat'],15,odasc_aio,30,0.99,0.8,0.40394,0.90552,0.20448,0.14438
nova,['rails'],15,odasc_aio,30,0.99,0.8,0.32353,0.96057,0.12698,0.14865
nova,['npm'],15,odasc_aio,30,0.99,0.8,0.17402,0.9792,0.04465,0.05425
nova,['nova'],15,oob,20,0.99,-1,0.5071,0.70803,0.41017,0.12265
nova,['django'],15,oob_aio,20,0.99,-1,0.59037,0.69182,0.52026,0.21915
nova,['tomcat'],15,oob_aio,20,0.99,-1,0.53647,0.7587,0.43777,0.20885
nova,['rust'],15,oob_aio,20,0.99,-1,0.53055,0.72069,0.44232,0.16903
nova,['panda'],15,oob_aio,20,0.99,-1,0.52937,0.73892,0.42079,0.16818
nova,['node'],15,oob_aio,20,0.99,-1,0.51197,0.82578,0.3432,0.19104
nova,['googleflutter'],15,oob_aio,20,0.99,-1,0.50684,0.7077,0.40995,0.12205
nova,['pytorch'],15,oob_aio,20,0.99,-1,0.50684,0.7077,0.40995,0.12205
nova,['ansible'],15,oob_aio,20,0.99,-1,0.50654,0.70829,0.40882,0.12158
nova,['homebrew'],15,oob_aio,20,0.99,-1,0.50646,0.70747,0.40948,0.12128
nova,['corefx'],15,oob_aio,20,0.99,-1,0.50644,0.70808,0.40906,0.12161
nova,['wp-calypso'],15,oob_aio,20,0.99,-1,0.50642,0.70743,0.40952,0.12132
nova,['brackets'],15,oob_aio,20,0.99,-1,0.50631,0.70836,0.40843,0.12126
nova,['neutron'],15,oob_aio,20,0.99,-1,0.50631,0.70836,0.40843,0.12126
nova,['fabric'],15,oob_aio,20,0.99,-1,0.50622,0.70697,0.40917,0.12048
nova,['tensorflow'],15,oob_aio,20,0.99,-1,0.50594,0.70617,0.40955,0.12
nova,['vscode'],15,oob_aio,20,0.99,-1,0.50553,0.70719,0.40834,0.11983
nova,['npm'],15,oob_aio,20,0.99,-1,0.50188,0.742,0.35953,0.11264
nova,['jgroups'],15,oob_aio,20,0.99,-1,0.49759,0.80056,0.3449,0.1597
nova,['camel'],15,oob_aio,20,0.99,-1,0.4856,0.7927,0.35946,0.16221
nova,['broadleaf'],15,oob_aio,20,0.99,-1,0.47822,0.46567,0.6396,0.12217
nova,['rails'],15,oob_aio,20,0.99,-1,0.46514,0.86847,0.26577,0.16726
nova,['elasticsearch'],15,oob_aio,20,0.99,-1,0.46157,0.83483,0.29244,0.14837
nova,['nova'],15,pbsa,20,0.99,0,0.51137,0.6887,0.42765,0.11931
nova,['panda'],15,pbsa_aio,20,0.99,0,0.54619,0.72067,0.44583,0.17429
nova,['django'],15,pbsa_aio,20,0.99,0,0.54298,0.77829,0.43348,0.23311
nova,['rust'],15,pbsa_aio,20,0.99,0,0.53619,0.69684,0.46317,0.16304
nova,['tomcat'],15,pbsa_aio,20,0.99,0,0.52924,0.7451,0.45593,0.22515
nova,['jgroups'],15,pbsa_aio,20,0.99,0,0.52814,0.78118,0.39192,0.18718
nova,['npm'],15,pbsa_aio,20,0.99,0,0.51538,0.70048,0.39734,0.10641
nova,['fabric'],15,pbsa_aio,20,0.99,0,0.51246,0.68756,0.42868,0.11937
nova,['tensorflow'],15,pbsa_aio,20,0.99,0,0.51166,0.68571,0.42932,0.11804
nova,['homebrew'],15,pbsa_aio,20,0.99,0,0.51147,0.68809,0.42799,0.11906
nova,['googleflutter'],15,pbsa_aio,20,0.99,0,0.51125,0.69009,0.42658,0.11978
nova,['pytorch'],15,pbsa_aio,20,0.99,0,0.51125,0.69009,0.42658,0.11978
nova,['corefx'],15,pbsa_aio,20,0.99,0,0.51122,0.68853,0.42733,0.11884
nova,['vscode'],15,pbsa_aio,20,0.99,0,0.51045,0.68838,0.42651,0.11791
nova,['ansible'],15,pbsa_aio,20,0.99,0,0.5103,0.68918,0.42549,0.11776
nova,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.51015,0.68957,0.42529,0.11794
nova,['brackets'],15,pbsa_aio,20,0.99,0,0.50958,0.6895,0.42421,0.11685
nova,['neutron'],15,pbsa_aio,20,0.99,0,0.50958,0.6895,0.42421,0.11685
nova,['node'],15,pbsa_aio,20,0.99,0,0.50916,0.81205,0.3787,0.20221
nova,['broadleaf'],15,pbsa_aio,20,0.99,0,0.5055,0.48824,0.64866,0.15529
nova,['camel'],15,pbsa_aio,20,0.99,0,0.47555,0.80004,0.35012,0.17563
nova,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.45394,0.84333,0.27912,0.14581
nova,['rails'],15,pbsa_aio,20,0.99,0,0.45336,0.87408,0.25284,0.16072
npm,['npm'],15,odasc,10,0.99,0.8,0.47987,0.49358,0.5392,0.02955
npm,['panda'],15,odasc_aio,10,0.99,0.8,0.56329,0.53805,0.62784,0.17393
npm,['node'],15,odasc_aio,10,0.99,0.8,0.53657,0.49111,0.63913,0.14041
npm,['jgroups'],15,odasc_aio,10,0.99,0.8,0.51165,0.77887,0.35803,0.15515
npm,['rust'],15,odasc_aio,10,0.99,0.8,0.49315,0.42497,0.63394,0.05872
npm,['rails'],15,odasc_aio,10,0.99,0.8,0.48753,0.81822,0.33258,0.17099
npm,['ansible'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
npm,['corefx'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
npm,['fabric'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
npm,['googleflutter'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
