,0,1,2,3,4,5,6,7,8,9
228,-0.1428571428571429,-0.9893157535803592,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0
229,-0.2142857142857143,-0.032734712434644236,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0
230,-0.6428571428571429,-0.014321436690156853,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
231,-0.5714285714285714,-0.04591952716526483,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
232,-0.35714285714285715,-0.00136394635144351,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
233,-0.2857142857142857,-0.2725619458967947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
234,-0.7857142857142857,-0.12707433507615368,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
235,-0.14285714285714285,-0.014321436690156853,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
236,-0.5,-0.032507388042736986,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
237,-0.5714285714285714,-0.015003409865878609,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
238,-0.7857142857142857,-0.019095248920209137,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
239,-1.0,-0.010684246419640827,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0
240,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
241,-0.5714285714285714,-0.0986046612325312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
242,-0.42857142857142855,-0.07024323709934076,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
243,-0.5,-0.0986046612325312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
244,-0.42857142857142855,-0.0020459195271652648,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
245,-0.42857142857142855,-0.008183678108661059,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
246,-0.6428571428571429,-0.011593543987269835,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
247,-0.07142857142857142,-0.012730165946806092,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
248,-0.5,-0.04000909297567629,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
249,-0.8571428571428571,-0.05705842236872016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
250,-0.21428571428571427,-0.2725619458967947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
251,-0.8571428571428571,-1.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
252,-0.7857142857142857,-0.04341895885428507,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0
253,-0.07142857142857151,-0.08428322454237434,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
254,-0.0,-0.05268513406726637,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
255,-0.21428571428571425,-0.0972407148810877,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
256,-0.2857142857142857,-0.17395728466426352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
257,-0.2142857142857143,-0.02846967384362248,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
258,-0.42857142857142855,-0.08428322454237434,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
259,-0.0714285714285714,-0.06609727318979422,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
260,-0.0,-0.08360125136665258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
261,-0.2142857142857143,-0.07950941231232206,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
262,-0.4285714285714286,-0.08792041481289037,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-1.0
263,-0.5714285714285714,-0.0986046612325312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
265,-0.14285714285714285,-0.02836142413319044,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
266,-0.0714285714285714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
267,-0.14285714285714285,-0.09655874170536594,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
268,-0.14285714285714285,-0.09042098312387015,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
269,-0.07142857142857151,-0.08701111724526137,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
270,-0.5,-0.0858744952857251,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
271,-0.0714285714285714,-0.058595568256854906,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-1.0
272,-0.2857142857142857,-0.041546238863811036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
273,-0.3571428571428571,-0.17395728466426352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
274,-0.2857142857142857,-0.9013953387674688,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
275,-0.2142857142857143,-0.05518570237824613,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-1.0
276,-0.21428571428571436,-0.0559218004091839,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
277,-0.14285714285714285,-0.024323709934075927,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
278,-0.0714285714285714,-0.06887929074789725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
279,-0.14285714285714285,-0.20231870879745395,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
280,-0.35714285714285715,-0.05683109797681292,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
281,-0.2857142857142857,-0.0559218004091839,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
282,-0.07142857142857145,-0.03773584905660377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
283,-0.14285714285714285,-0.05523982723346215,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
284,-0.35714285714285715,-0.05114798817913162,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0
285,-0.5714285714285714,-0.05955899067969993,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0
286,-0.42857142857142855,-0.07024323709934076,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
287,-0.14285714285714285,-0.02836142413319044,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
289,-0.07142857142857145,-0.02836142413319044,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
290,-0.0,-0.0681973175721755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
291,-0.0,-0.0620595589906797,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
292,-0.21428571428571436,-0.058649693112070925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
293,-0.3571428571428571,-0.057513071152534664,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
294,-0.07142857142857145,-0.030234144123664465,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
295,-0.42857142857142855,-0.013184814730620595,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
296,-0.21428571428571427,-0.20231870879745395,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
297,-0.42857142857142855,-0.9297567629006592,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
298,-0.35714285714285715,-0.02682427824505569,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0
299,-0.1428571428571429,-0.08428322454237434,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
300,-0.0714285714285714,-0.05268513406726637,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
301,-0.14285714285714285,-0.0972407148810877,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
302,-0.2142857142857143,-0.17395728466426352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
303,-0.2857142857142857,-0.02846967384362248,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
304,-0.35714285714285715,-0.08428322454237434,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
305,-0.0,-0.06609727318979422,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
306,-0.0714285714285714,-0.08360125136665258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
307,-0.2857142857142857,-0.07950941231232206,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
308,-0.5,-0.08792041481289037,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-1.0
309,-0.5,-0.0986046612325312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
310,-0.0714285714285714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
311,-0.07142857142857145,-0.02836142413319044,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
313,-0.07142857142857145,-0.09655874170536594,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
314,-0.07142857142857145,-0.09042098312387015,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
315,-0.1428571428571429,-0.08701111724526137,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
316,-0.4285714285714286,-0.0858744952857251,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
317,-0.0,-0.058595568256854906,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-1.0
318,-0.3571428571428571,-0.041546238863811036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
319,-0.2857142857142857,-0.17395728466426352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
320,-0.3571428571428571,-0.9013953387674688,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
321,-0.2857142857142857,-0.05518570237824613,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-1.0
322,-0.21428571428571436,-0.012275517162991589,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
323,-0.14285714285714285,-0.04387360763809957,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
324,-0.0714285714285714,-0.0006819731757217549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
325,-0.14285714285714285,-0.27051602636962946,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
326,-0.35714285714285715,-0.12502841554898841,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
327,-0.2857142857142857,-0.012275517162991589,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
328,-0.07142857142857145,-0.030461468515571723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
329,-0.14285714285714285,-0.012957490338713344,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
330,-0.35714285714285715,-0.01704932939304387,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0
331,-0.5714285714285714,-0.008638326892475562,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0
332,-0.42857142857142855,-0.0020459195271652648,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
333,-0.14285714285714285,-0.09655874170536594,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
334,-0.0,-0.0681973175721755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
335,-0.07142857142857145,-0.09655874170536594,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
337,-0.0,-0.006137758581495794,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
338,-0.21428571428571436,-0.00954762446010457,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
339,-0.3571428571428571,-0.010684246419640827,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
340,-0.07142857142857145,-0.03796317344851103,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
341,-0.42857142857142855,-0.0550125028415549,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
342,-0.21428571428571427,-0.27051602636962946,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
343,-0.42857142857142855,-0.9979540804728347,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
344,-0.35714285714285715,-0.041373039327119804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0
345,-0.21428571428571436,-0.006137758581495794,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0
346,-0.14285714285714285,-0.03773584905660377,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
347,-0.0714285714285714,-0.006819731757217549,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
348,-0.14285714285714285,-0.26437826778813367,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
349,-0.35714285714285715,-0.11889065696749263,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
350,-0.2857142857142857,-0.006137758581495794,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
351,-0.07142857142857145,-0.024323709934075927,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
352,-0.14285714285714285,-0.00681973175721755,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
353,-0.35714285714285715,-0.010911570811548078,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
354,-0.5714285714285714,-0.002500568310979768,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-1.0
355,-0.42857142857142855,-0.008183678108661059,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
356,-0.14285714285714285,-0.09042098312387015,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
357,-0.0,-0.0620595589906797,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
358,-0.07142857142857145,-0.09042098312387015,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
359,-0.0,-0.006137758581495794,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
360,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
361,-0.21428571428571436,-0.0034098658786087758,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
362,-0.3571428571428571,-0.004546487838145033,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
363,-0.07142857142857145,-0.031825414867015234,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0
364,-0.42857142857142855,-0.048874744260059104,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
365,-0.21428571428571427,-0.26437826778813367,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
366,-0.42857142857142855,-0.991816321891339,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
367,-0.35714285714285715,-0.03523528074562401,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-1.0
368,-0.0,-0.0027278927028870185,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
369,-0.07142857142857151,-0.034325983177995,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
370,-0.28571428571428575,-0.010229597635826326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
371,-0.3571428571428572,-0.26096840190952486,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
372,-0.1428571428571428,-0.11548079108888384,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
373,-0.5,-0.0027278927028870185,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
374,-0.1428571428571429,-0.020913844055467153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
375,-0.07142857142857151,-0.003409865878608774,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
376,-0.1428571428571428,-0.007501704932939302,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0
377,-0.3571428571428571,-0.0009092975676290079,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0
378,-0.6428571428571429,-0.011593543987269835,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
379,-0.07142857142857151,-0.08701111724526137,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
380,-0.21428571428571436,-0.058649693112070925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
381,-0.1428571428571429,-0.08701111724526137,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
382,-0.21428571428571436,-0.00954762446010457,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
383,-0.21428571428571436,-0.0034098658786087758,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
384,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
385,-0.5714285714285715,-0.0011366219595362569,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
386,-0.1428571428571429,-0.02841554898840646,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
387,-0.2142857142857142,-0.04546487838145033,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
388,-0.4285714285714286,-0.26096840190952486,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
389,-0.2142857142857142,-0.9884064560127301,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
390,-0.1428571428571428,-0.031825414867015234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0
391,-0.5714285714285715,-0.0015912707433507617,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
392,-0.5,-0.03318936121845874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
393,-0.2857142857142857,-0.011366219595362582,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
394,-0.21428571428571427,-0.25983177994998863,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
395,-0.7142857142857143,-0.11434416912934758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
396,-0.07142857142857142,-0.0015912707433507617,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
397,-0.4285714285714286,-0.019777222095930892,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
398,-0.5,-0.002273243919072517,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
399,-0.7142857142857143,-0.006365082973403045,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0
400,-0.9285714285714286,-0.0020459195271652648,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0
401,-0.07142857142857142,-0.012730165946806092,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
402,-0.5,-0.0858744952857251,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
403,-0.3571428571428571,-0.057513071152534664,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
404,-0.4285714285714286,-0.0858744952857251,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
405,-0.3571428571428571,-0.010684246419640827,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
406,-0.3571428571428571,-0.004546487838145033,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0
407,-0.5714285714285715,-0.0011366219595362569,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
409,-0.4285714285714286,-0.0272789270288702,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
410,-0.7857142857142857,-0.04432825642191407,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
411,-0.14285714285714285,-0.25983177994998863,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
412,-0.7857142857142857,-0.9872698340531939,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
413,-0.7142857142857143,-0.030688792907478973,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0
414,-0.1428571428571429,-0.025687656285519438,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0
415,-0.0714285714285714,-0.0059104341895885384,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
416,-0.14285714285714285,-0.03864514662423278,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
417,-0.2142857142857143,-0.23255285292111844,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
418,-0.2857142857142857,-0.08706524210047739,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
419,-0.35714285714285715,-0.025687656285519438,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0
420,-0.0,-0.007501704932939307,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
421,-0.0714285714285714,-0.025005683109797686,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
422,-0.2857142857142857,-0.020913844055467156,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0
423,-0.5,-0.029324846556035466,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0
424,-0.5,-0.04000909297567629,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
425,-0.0714285714285714,-0.058595568256854906,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-1.0
426,-0.07142857142857145,-0.030234144123664465,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
427,-0.0,-0.058595568256854906,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-1.0
428,-0.07142857142857145,-0.03796317344851103,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
429,-0.07142857142857145,-0.031825414867015234,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0
430,-0.1428571428571429,-0.02841554898840646,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
431,-0.4285714285714286,-0.0272789270288702,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
433,-0.3571428571428571,-0.01704932939304387,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
434,-0.2857142857142857,-0.23255285292111844,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
435,-0.3571428571428571,-0.9599909070243237,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0
436,-0.2857142857142857,-0.003409865878608774,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0
437,-0.2142857142857142,-0.04273698567856331,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-1.0
438,-0.2857142857142857,-0.011138895203455332,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
439,-0.49999999999999994,-0.05569447601727665,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
440,-0.5714285714285714,-0.21550352352807456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
441,-0.0714285714285714,-0.07001591270743351,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
442,-0.7142857142857142,-0.04273698567856331,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
443,-0.3571428571428571,-0.024551034325983177,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
444,-0.2857142857142857,-0.042055012502841556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
445,-0.0714285714285714,-0.03796317344851102,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0
446,-0.1428571428571429,-0.04637417594907933,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0
447,-0.8571428571428571,-0.05705842236872016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
448,-0.2857142857142857,-0.041546238863811036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
449,-0.42857142857142855,-0.013184814730620595,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
450,-0.3571428571428571,-0.041546238863811036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0
451,-0.42857142857142855,-0.0550125028415549,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
452,-0.42857142857142855,-0.048874744260059104,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.0
453,-0.2142857142857142,-0.04546487838145033,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
454,-0.7857142857142857,-0.04432825642191407,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
455,-0.3571428571428571,-0.01704932939304387,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0
456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
