target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
broadleaf,['pytorch'],15,pbsa,0.59678,0.49463,0.76476,0.2649
broadleaf,['rails'],15,pbsa,0.58638,0.59458,0.60865,0.21437
broadleaf,['rust'],15,pbsa,0.56898,0.61475,0.59958,0.21905
broadleaf,['tensorflow'],15,pbsa,0.58569,0.46662,0.78041,0.25579
broadleaf,['tomcat'],15,pbsa,0.63204,0.58689,0.69761,0.29726
broadleaf,['vscode'],15,pbsa,0.58529,0.46622,0.78001,0.25496
broadleaf,['wp-calypso'],15,pbsa,0.58546,0.46607,0.7807,0.25561
camel,['ansible'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['brackets'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['broadleaf'],15,pbsa,0.61919,0.53907,0.73415,0.28378
camel,['camel'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['corefx'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['django'],15,pbsa,0.6296,0.7068,0.59621,0.30967
camel,['elasticsearch'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['fabric'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['googleflutter'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['homebrew'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['jgroups'],15,pbsa,0.61394,0.73062,0.54122,0.27846
camel,['neutron'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['node'],15,pbsa,0.61723,0.51306,0.7629,0.28913
camel,['nova'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['npm'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['panda'],15,pbsa,0.61857,0.5179,0.75923,0.28972
camel,['pytorch'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['rails'],15,pbsa,0.60449,0.75952,0.50684,0.27831
camel,['rust'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['tensorflow'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['tomcat'],15,pbsa,0.67178,0.69404,0.66307,0.3627
camel,['vscode'],15,pbsa,0.61864,0.51808,0.75909,0.28972
camel,['wp-calypso'],15,pbsa,0.61864,0.51808,0.75909,0.28972
corefx,['ansible'],15,pbsa,0.62378,0.48688,0.81363,0.32138
corefx,['brackets'],15,pbsa,0.61437,0.50659,0.78514,0.31526
corefx,['broadleaf'],15,pbsa,0.65032,0.53996,0.82918,0.40367
corefx,['camel'],15,pbsa,0.65552,0.6202,0.70699,0.33184
corefx,['corefx'],15,pbsa,0.5876,0.39997,0.89128,0.33455
corefx,['django'],15,pbsa,0.56313,0.47023,0.74798,0.24666
corefx,['elasticsearch'],15,pbsa,0.64332,0.57008,0.73039,0.30698
corefx,['fabric'],15,pbsa,0.57056,0.41796,0.85426,0.32076
corefx,['googleflutter'],15,pbsa,0.57884,0.38794,0.90214,0.33465
corefx,['homebrew'],15,pbsa,0.58829,0.40126,0.89059,0.33475
corefx,['jgroups'],15,pbsa,0.59488,0.44954,0.8478,0.33913
corefx,['neutron'],15,pbsa,0.57602,0.46077,0.77977,0.26881
corefx,['node'],15,pbsa,0.59129,0.48179,0.78062,0.28978
corefx,['nova'],15,pbsa,0.5774,0.41856,0.84829,0.31253
corefx,['npm'],15,pbsa,0.63224,0.51547,0.82143,0.36637
corefx,['panda'],15,pbsa,0.56907,0.43598,0.82808,0.30965
corefx,['pytorch'],15,pbsa,0.61042,0.44813,0.85499,0.34064
corefx,['rails'],15,pbsa,0.57813,0.45616,0.79357,0.28156
corefx,['rust'],15,pbsa,0.64633,0.58827,0.73519,0.33891
corefx,['tensorflow'],15,pbsa,0.58728,0.40066,0.88892,0.33195
corefx,['tomcat'],15,pbsa,0.59212,0.45833,0.84884,0.35752
corefx,['vscode'],15,pbsa,0.58682,0.40016,0.8886,0.33098
corefx,['wp-calypso'],15,pbsa,0.66834,0.52494,0.85926,0.41201
django,['ansible'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['brackets'],15,pbsa,0.60138,0.47686,0.80238,0.30114
django,['broadleaf'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['camel'],15,pbsa,0.60544,0.47826,0.80946,0.31177
django,['corefx'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['django'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['elasticsearch'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['fabric'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['googleflutter'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['homebrew'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['jgroups'],15,pbsa,0.63981,0.55473,0.76541,0.33704
django,['neutron'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['node'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['nova'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['npm'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['panda'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['pytorch'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['rails'],15,pbsa,0.59416,0.51809,0.76499,0.30773
django,['rust'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['tensorflow'],15,pbsa,0.60139,0.47687,0.80241,0.30119
django,['tomcat'],15,pbsa,0.61221,0.48654,0.81245,0.32313
django,['vscode'],15,pbsa,0.60138,0.47686,0.80238,0.30114
django,['wp-calypso'],15,pbsa,0.60138,0.47686,0.80238,0.30114
elasticsearch,['ansible'],15,pbsa,0.52722,0.34797,0.86675,0.25669
elasticsearch,['brackets'],15,pbsa,0.52473,0.33809,0.87214,0.25401
elasticsearch,['broadleaf'],15,pbsa,0.52802,0.34527,0.88294,0.28385
elasticsearch,['camel'],15,pbsa,0.56793,0.44491,0.81432,0.2879
elasticsearch,['corefx'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['django'],15,pbsa,0.46529,0.34644,0.76243,0.13241
elasticsearch,['elasticsearch'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['fabric'],15,pbsa,0.50828,0.31474,0.88522,0.24694
elasticsearch,['googleflutter'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['homebrew'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['jgroups'],15,pbsa,0.55402,0.4451,0.76723,0.23659
elasticsearch,['neutron'],15,pbsa,0.52155,0.3376,0.86787,0.2483
elasticsearch,['node'],15,pbsa,0.51419,0.34491,0.84457,0.23417
elasticsearch,['nova'],15,pbsa,0.46464,0.26067,0.90775,0.22118
elasticsearch,['npm'],15,pbsa,0.53592,0.3313,0.90091,0.28509
elasticsearch,['panda'],15,pbsa,0.38021,0.1741,0.93668,0.17067
elasticsearch,['pytorch'],15,pbsa,0.5244,0.33038,0.8814,0.25657
elasticsearch,['rails'],15,pbsa,0.5062,0.42588,0.69522,0.13716
elasticsearch,['rust'],15,pbsa,0.56443,0.38452,0.87672,0.30181
elasticsearch,['tensorflow'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['tomcat'],15,pbsa,0.46719,0.31971,0.82727,0.19228
elasticsearch,['vscode'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['wp-calypso'],15,pbsa,0.52217,0.32731,0.88205,0.25469
fabric,['ansible'],15,pbsa,0.58123,0.49316,0.73814,0.24539
fabric,['brackets'],15,pbsa,0.52181,0.3545,0.8277,0.20993
fabric,['broadleaf'],15,pbsa,0.58467,0.47712,0.76467,0.26145
fabric,['camel'],15,pbsa,0.61354,0.58663,0.68311,0.28123
fabric,['corefx'],15,pbsa,0.55878,0.40085,0.80402,0.22393
fabric,['django'],15,pbsa,0.56351,0.51387,0.66897,0.19326
fabric,['elasticsearch'],15,pbsa,0.6008,0.46676,0.78716,0.27211
fabric,['fabric'],15,pbsa,0.55917,0.40139,0.80435,0.22487
fabric,['googleflutter'],15,pbsa,0.55874,0.40099,0.80349,0.22344
fabric,['homebrew'],15,pbsa,0.55956,0.40296,0.80268,0.22443
fabric,['jgroups'],15,pbsa,0.58223,0.51643,0.71758,0.25102
fabric,['neutron'],15,pbsa,0.538,0.37716,0.80519,0.20277
fabric,['node'],15,pbsa,0.58988,0.51288,0.72743,0.25688
fabric,['nova'],15,pbsa,0.46901,0.38141,0.72289,0.12684
fabric,['npm'],15,pbsa,0.58419,0.46488,0.77692,0.26314
fabric,['panda'],15,pbsa,0.41128,0.23589,0.88203,0.17132
fabric,['pytorch'],15,pbsa,0.5809,0.44857,0.78322,0.2466
fabric,['rails'],15,pbsa,0.60137,0.58507,0.67327,0.27265
fabric,['rust'],15,pbsa,0.58579,0.75669,0.51085,0.27717
fabric,['tensorflow'],15,pbsa,0.55862,0.40094,0.80344,0.22336
fabric,['tomcat'],15,pbsa,0.56866,0.50344,0.70605,0.22768
fabric,['vscode'],15,pbsa,0.55959,0.402,0.80425,0.22533
fabric,['wp-calypso'],15,pbsa,0.55965,0.40226,0.80381,0.22505
googleflutter,['ansible'],15,pbsa,0.50145,0.27091,0.95358,0.33715
googleflutter,['brackets'],15,pbsa,0.3541,0.14352,0.88678,0.13734
googleflutter,['broadleaf'],15,pbsa,0.41601,0.21176,0.87714,0.17883
googleflutter,['camel'],15,pbsa,0.57208,0.36229,0.89657,0.34369
googleflutter,['corefx'],15,pbsa,0.21035,0.06432,0.98403,0.09004
googleflutter,['django'],15,pbsa,0.31983,0.14387,0.76776,-0.07511
googleflutter,['elasticsearch'],15,pbsa,0.35474,0.17368,0.84298,0.08379
googleflutter,['fabric'],15,pbsa,0.32769,0.13245,0.95516,0.15202
googleflutter,['googleflutter'],15,pbsa,0,0,0.99778,-0.02441
googleflutter,['homebrew'],15,pbsa,0,0,0.99778,-0.02441
googleflutter,['jgroups'],15,pbsa,0.24654,0.07605,0.94025,0.13692
googleflutter,['neutron'],15,pbsa,0.03757,0.00924,0.951,0.01487
googleflutter,['node'],15,pbsa,0.3452,0.13222,0.96375,0.23852
googleflutter,['nova'],15,pbsa,0.15815,0.05661,0.92781,0.09668
googleflutter,['npm'],15,pbsa,0.35936,0.14245,0.95473,0.23735
googleflutter,['panda'],15,pbsa,0.31271,0.12164,0.90662,0.10179
googleflutter,['pytorch'],15,pbsa,0.40929,0.17922,0.99243,0.2875
googleflutter,['rails'],15,pbsa,0.27191,0.08106,0.91756,0.11097
googleflutter,['rust'],15,pbsa,0.20751,0.05666,0.96945,0.11303
googleflutter,['tensorflow'],15,pbsa,0.15643,0.0468,0.95094,-0.07302
googleflutter,['tomcat'],15,pbsa,0.27222,0.09822,0.90164,0.15321
googleflutter,['vscode'],15,pbsa,0.14133,0.04345,0.99518,0.06899
googleflutter,['wp-calypso'],15,pbsa,0.12423,0.03482,0.99135,0.04725
homebrew,['ansible'],15,pbsa,0.47572,0.25792,0.88858,0.26428
homebrew,['brackets'],15,pbsa,0.58454,0.64077,0.64887,0.40968
homebrew,['broadleaf'],15,pbsa,0.54173,0.5415,0.7037,0.38628
homebrew,['camel'],15,pbsa,0.56362,0.46282,0.72406,0.27712
homebrew,['corefx'],15,pbsa,0.59621,0.51884,0.72145,0.37652
homebrew,['django'],15,pbsa,0.55712,0.53576,0.6376,0.28049
homebrew,['elasticsearch'],15,pbsa,0.51871,0.45126,0.65538,0.2246
homebrew,['fabric'],15,pbsa,0.48579,0.76801,0.53294,0.39645
homebrew,['googleflutter'],15,pbsa,0.54107,0.36939,0.78418,0.28597
homebrew,['homebrew'],15,pbsa,0.36618,0.22304,0.86453,0.12153
homebrew,['jgroups'],15,pbsa,0.51356,0.7751,0.54133,0.4125
homebrew,['neutron'],15,pbsa,0.61923,0.52408,0.75004,0.39782
homebrew,['node'],15,pbsa,0.55077,0.45948,0.70135,0.28906
homebrew,['nova'],15,pbsa,0.59581,0.52478,0.74626,0.31857
homebrew,['npm'],15,pbsa,0.47776,0.76003,0.53961,0.39362
homebrew,['panda'],15,pbsa,0.56008,0.65272,0.60821,0.36139
homebrew,['pytorch'],15,pbsa,0.50563,0.31843,0.82519,0.25409
homebrew,['rails'],15,pbsa,0.63192,0.61075,0.66653,0.38413
homebrew,['rust'],15,pbsa,0.47218,0.31724,0.72184,0.1749
homebrew,['tensorflow'],15,pbsa,0.54265,0.44513,0.76302,0.27071
homebrew,['tomcat'],15,pbsa,0.58202,0.69104,0.61204,0.40022
homebrew,['vscode'],15,pbsa,0.54738,0.4886,0.71858,0.27336
homebrew,['wp-calypso'],15,pbsa,0.58826,0.56855,0.6932,0.39521
jgroups,['ansible'],15,pbsa,0.47573,0.3542,0.77041,0.13107
jgroups,['brackets'],15,pbsa,0.47652,0.35629,0.7691,0.13178
jgroups,['broadleaf'],15,pbsa,0.47861,0.36035,0.76771,0.1344
jgroups,['camel'],15,pbsa,0.47849,0.36187,0.76425,0.13168
jgroups,['corefx'],15,pbsa,0.4782,0.36171,0.76442,0.13172
jgroups,['django'],15,pbsa,0.47714,0.33902,0.79972,0.15001
jgroups,['elasticsearch'],15,pbsa,0.4762,0.35641,0.76784,0.13058
jgroups,['fabric'],15,pbsa,0.48029,0.36461,0.76382,0.13376
jgroups,['googleflutter'],15,pbsa,0.47973,0.36292,0.76528,0.13405
jgroups,['homebrew'],15,pbsa,0.47656,0.35736,0.76678,0.12998
jgroups,['jgroups'],15,pbsa,0.47859,0.36074,0.76627,0.13283
jgroups,['neutron'],15,pbsa,0.47829,0.36118,0.7653,0.13223
jgroups,['node'],15,pbsa,0.47824,0.35944,0.76702,0.13243
jgroups,['nova'],15,pbsa,0.47748,0.35929,0.76494,0.12968
jgroups,['npm'],15,pbsa,0.47437,0.35638,0.7628,0.12476
jgroups,['panda'],15,pbsa,0.47828,0.36134,0.76547,0.13275
jgroups,['pytorch'],15,pbsa,0.47862,0.35942,0.7685,0.13373
jgroups,['rails'],15,pbsa,0.42817,0.24485,0.88688,0.16855
jgroups,['rust'],15,pbsa,0.48112,0.36517,0.76555,0.13639
jgroups,['tensorflow'],15,pbsa,0.47855,0.36244,0.76413,0.13216
jgroups,['tomcat'],15,pbsa,0.4797,0.36101,0.76884,0.13604
jgroups,['vscode'],15,pbsa,0.47949,0.36372,0.76493,0.13452
jgroups,['wp-calypso'],15,pbsa,0.47807,0.3617,0.76338,0.13046
neutron,['ansible'],15,pbsa,0.67011,0.70752,0.64508,0.35644
neutron,['brackets'],15,pbsa,0.67042,0.61759,0.73802,0.36168
neutron,['broadleaf'],15,pbsa,0.68391,0.66058,0.71837,0.3831
neutron,['camel'],15,pbsa,0.63541,0.67183,0.64738,0.3286
neutron,['corefx'],15,pbsa,0.57406,0.43329,0.78848,0.24063
neutron,['django'],15,pbsa,0.54186,0.46631,0.77396,0.26986
neutron,['elasticsearch'],15,pbsa,0.63459,0.59629,0.71537,0.31944
neutron,['fabric'],15,pbsa,0.66746,0.64181,0.71857,0.36947
neutron,['googleflutter'],15,pbsa,0.55222,0.39237,0.81055,0.22646
neutron,['homebrew'],15,pbsa,0.54059,0.37601,0.81835,0.21973
neutron,['jgroups'],15,pbsa,0.59272,0.56504,0.70443,0.28779
neutron,['neutron'],15,pbsa,0.54059,0.376,0.81834,0.2197
neutron,['node'],15,pbsa,0.45774,0.55028,0.58752,0.15274
neutron,['nova'],15,pbsa,0.53778,0.7332,0.48213,0.21938
neutron,['npm'],15,pbsa,0.55916,0.61528,0.63193,0.26098
neutron,['panda'],15,pbsa,0.60553,0.50233,0.7763,0.30295
neutron,['pytorch'],15,pbsa,0.6101,0.48951,0.77879,0.28385
neutron,['rails'],15,pbsa,0.37716,0.94415,0.16695,0.17336
neutron,['rust'],15,pbsa,0.54182,0.59259,0.59082,0.19038
neutron,['tensorflow'],15,pbsa,0.53969,0.37459,0.81952,0.22
neutron,['tomcat'],15,pbsa,0.62798,0.665,0.64638,0.31922
neutron,['vscode'],15,pbsa,0.5402,0.37537,0.81912,0.22026
neutron,['wp-calypso'],15,pbsa,0.55724,0.4011,0.8085,0.23348
node,['ansible'],15,pbsa,0.56059,0.39209,0.81294,0.22897
node,['brackets'],15,pbsa,0.55562,0.38482,0.81573,0.22535
node,['broadleaf'],15,pbsa,0.61243,0.48058,0.79551,0.29196
node,['camel'],15,pbsa,0.59539,0.51667,0.72926,0.26211
node,['corefx'],15,pbsa,0.5609,0.39265,0.81268,0.22918
node,['django'],15,pbsa,0.48993,0.48761,0.6837,0.20101
node,['elasticsearch'],15,pbsa,0.5913,0.45591,0.78005,0.25189
node,['fabric'],15,pbsa,0.571,0.41806,0.79714,0.23532
node,['googleflutter'],15,pbsa,0.56098,0.39284,0.81256,0.2292
node,['homebrew'],15,pbsa,0.56092,0.39261,0.81286,0.22938
node,['jgroups'],15,pbsa,0.57852,0.62135,0.59737,0.23232
node,['neutron'],15,pbsa,0.54892,0.37323,0.82066,0.22019
node,['node'],15,pbsa,0.5609,0.39266,0.81267,0.22918
node,['nova'],15,pbsa,0.58762,0.45002,0.79165,0.26212
node,['npm'],15,pbsa,0.61115,0.51385,0.74182,0.26542
node,['panda'],15,pbsa,0.55934,0.3938,0.81631,0.236
node,['pytorch'],15,pbsa,0.56109,0.39299,0.81255,0.22934
node,['rails'],15,pbsa,0.53331,0.73858,0.44135,0.19139
node,['rust'],15,pbsa,0.56575,0.58073,0.63053,0.22936
node,['tensorflow'],15,pbsa,0.561,0.39278,0.81267,0.22929
node,['tomcat'],15,pbsa,0.54652,0.49262,0.71088,0.22157
node,['vscode'],15,pbsa,0.56119,0.3931,0.81263,0.22956
node,['wp-calypso'],15,pbsa,0.56099,0.39273,0.81282,0.22943
nova,['ansible'],15,pbsa,0.62559,0.58609,0.7038,0.30021
nova,['brackets'],15,pbsa,0.62566,0.58585,0.7038,0.29979
nova,['broadleaf'],15,pbsa,0.59977,0.49025,0.77663,0.28564
nova,['camel'],15,pbsa,0.60756,0.60679,0.67019,0.29135
nova,['corefx'],15,pbsa,0.62618,0.58728,0.70321,0.30048
nova,['django'],15,pbsa,0.61023,0.55848,0.72342,0.30127
nova,['elasticsearch'],15,pbsa,0.60859,0.63759,0.63825,0.28753
nova,['fabric'],15,pbsa,0.62719,0.59204,0.69994,0.30162
nova,['googleflutter'],15,pbsa,0.62582,0.58778,0.70271,0.3007
nova,['homebrew'],15,pbsa,0.62545,0.58512,0.70461,0.30012
nova,['jgroups'],15,pbsa,0.63302,0.65923,0.64552,0.31485
nova,['neutron'],15,pbsa,0.62515,0.58496,0.70414,0.2994
nova,['node'],15,pbsa,0.58884,0.55106,0.71421,0.28492
nova,['nova'],15,pbsa,0.62578,0.5886,0.70165,0.30039
nova,['npm'],15,pbsa,0.64182,0.61143,0.6956,0.31504
nova,['panda'],15,pbsa,0.63577,0.59713,0.70428,0.30984
nova,['pytorch'],15,pbsa,0.62534,0.58772,0.70179,0.29958
nova,['rails'],15,pbsa,0.58331,0.7419,0.51154,0.2726
nova,['rust'],15,pbsa,0.62834,0.62153,0.66292,0.28956
nova,['tensorflow'],15,pbsa,0.62599,0.58822,0.70243,0.3007
nova,['tomcat'],15,pbsa,0.6265,0.60297,0.69308,0.30728
nova,['vscode'],15,pbsa,0.6252,0.58616,0.70305,0.29946
nova,['wp-calypso'],15,pbsa,0.62505,0.58739,0.70147,0.29897
npm,['ansible'],15,pbsa,0.49326,0.34747,0.76148,0.12491
npm,['brackets'],15,pbsa,0.49141,0.32015,0.80203,0.14403
npm,['broadleaf'],15,pbsa,0.47682,0.32085,0.77983,0.12334
npm,['camel'],15,pbsa,0.51996,0.50092,0.64342,0.16452
npm,['corefx'],15,pbsa,0.49506,0.32224,0.80335,0.14654
npm,['django'],15,pbsa,0.54577,0.46968,0.68861,0.17241
npm,['elasticsearch'],15,pbsa,0.49425,0.32356,0.80088,0.14394
npm,['fabric'],15,pbsa,0.49963,0.33806,0.78208,0.13588
npm,['googleflutter'],15,pbsa,0.49534,0.32256,0.80352,0.14713
npm,['homebrew'],15,pbsa,0.49533,0.32256,0.80348,0.14706
npm,['jgroups'],15,pbsa,0.55737,0.5985,0.5732,0.17848
npm,['neutron'],15,pbsa,0.48789,0.30636,0.82186,0.15391
npm,['node'],15,pbsa,0.4842,0.3559,0.76733,0.14917
npm,['nova'],15,pbsa,0.46735,0.27143,0.84395,0.14735
npm,['npm'],15,pbsa,0.49506,0.32224,0.80335,0.14654
npm,['panda'],15,pbsa,0.47578,0.29907,0.82265,0.15137
npm,['pytorch'],15,pbsa,0.49232,0.31484,0.81023,0.14767
npm,['rails'],15,pbsa,0.55908,0.54267,0.62064,0.17246
npm,['rust'],15,pbsa,0.50837,0.49966,0.59885,0.10514
npm,['tensorflow'],15,pbsa,0.49506,0.32224,0.80335,0.14654
npm,['tomcat'],15,pbsa,0.55117,0.54355,0.62895,0.1896
npm,['vscode'],15,pbsa,0.49536,0.32258,0.80351,0.14713
npm,['wp-calypso'],15,pbsa,0.49461,0.31977,0.80889,0.15071
panda,['ansible'],15,pbsa,0.65958,0.60407,0.7485,0.36103
panda,['brackets'],15,pbsa,0.62848,0.56005,0.74091,0.31181
panda,['broadleaf'],15,pbsa,0.57448,0.46375,0.78345,0.26382
panda,['camel'],15,pbsa,0.566,0.66041,0.55219,0.22319
panda,['corefx'],15,pbsa,0.5879,0.48459,0.75623,0.25356
panda,['django'],15,pbsa,0.48373,0.60693,0.47622,0.08409
panda,['elasticsearch'],15,pbsa,0.59607,0.53976,0.73817,0.29607
panda,['fabric'],15,pbsa,0.64613,0.6016,0.74905,0.36354
panda,['googleflutter'],15,pbsa,0.58764,0.4845,0.7559,0.2531
panda,['homebrew'],15,pbsa,0.58785,0.48457,0.75615,0.25343
panda,['jgroups'],15,pbsa,0.54576,0.59576,0.58315,0.19725
panda,['neutron'],15,pbsa,0.57543,0.43867,0.80431,0.264
panda,['node'],15,pbsa,0.65848,0.62751,0.70959,0.34237
panda,['nova'],15,pbsa,0.52487,0.51824,0.61535,0.139
panda,['npm'],15,pbsa,0.61809,0.60993,0.67559,0.29938
panda,['panda'],15,pbsa,0.58792,0.48478,0.75599,0.25345
panda,['pytorch'],15,pbsa,0.59684,0.48909,0.77564,0.28121
panda,['rails'],15,pbsa,0.55259,0.71221,0.46612,0.19509
panda,['rust'],15,pbsa,0.45457,0.82956,0.30161,0.16847
panda,['tensorflow'],15,pbsa,0.58787,0.48458,0.75619,0.25348
panda,['tomcat'],15,pbsa,0.41901,0.67637,0.44112,0.13678
panda,['vscode'],15,pbsa,0.58772,0.48435,0.7562,0.25327
panda,['wp-calypso'],15,pbsa,0.5879,0.48459,0.75623,0.25356
pytorch,['ansible'],15,pbsa,0.59344,0.5171,0.73511,0.26142
pytorch,['brackets'],15,pbsa,0.54619,0.64401,0.54104,0.19619
pytorch,['broadleaf'],15,pbsa,0.56628,0.43596,0.77926,0.23075
pytorch,['camel'],15,pbsa,0.62279,0.64155,0.63275,0.28287
pytorch,['corefx'],15,pbsa,0.57471,0.64437,0.58564,0.23479
pytorch,['django'],15,pbsa,0.57374,0.66809,0.51394,0.19006
pytorch,['elasticsearch'],15,pbsa,0.57906,0.58146,0.60973,0.1967
pytorch,['fabric'],15,pbsa,0.62907,0.54929,0.74627,0.30541
pytorch,['googleflutter'],15,pbsa,0.52221,0.38287,0.77449,0.16866
pytorch,['homebrew'],15,pbsa,0.56392,0.42495,0.81174,0.24825
pytorch,['jgroups'],15,pbsa,0.58103,0.44907,0.78367,0.25624
pytorch,['neutron'],15,pbsa,0.57761,0.45415,0.77934,0.2502
pytorch,['node'],15,pbsa,0.61177,0.53678,0.73117,0.28242
pytorch,['nova'],15,pbsa,0.54483,0.39804,0.79252,0.21741
pytorch,['npm'],15,pbsa,0.57503,0.46071,0.75878,0.24054
pytorch,['panda'],15,pbsa,0.58822,0.47034,0.75919,0.24471
pytorch,['pytorch'],15,pbsa,0.56369,0.42445,0.81154,0.24762
pytorch,['rails'],15,pbsa,0.57407,0.58506,0.6033,0.19436
pytorch,['rust'],15,pbsa,0.38808,0.87701,0.19743,0.10009
pytorch,['tensorflow'],15,pbsa,0.58096,0.54048,0.68831,0.22946
pytorch,['tomcat'],15,pbsa,0.5847,0.45508,0.78349,0.26327
pytorch,['vscode'],15,pbsa,0.57818,0.57972,0.64607,0.22664
pytorch,['wp-calypso'],15,pbsa,0.6203,0.60521,0.68679,0.29237
rails,['ansible'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['brackets'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['broadleaf'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['camel'],15,pbsa,0.48511,0.32858,0.80224,0.16147
rails,['corefx'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['django'],15,pbsa,0.52455,0.38634,0.77025,0.1797
rails,['elasticsearch'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['fabric'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['googleflutter'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['homebrew'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['jgroups'],15,pbsa,0.55329,0.51926,0.67209,0.20924
rails,['neutron'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['node'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['nova'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['npm'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['panda'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['pytorch'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['rails'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['rust'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['tensorflow'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['tomcat'],15,pbsa,0.49911,0.34477,0.80056,0.17615
rails,['vscode'],15,pbsa,0.48516,0.3287,0.802,0.16124
rails,['wp-calypso'],15,pbsa,0.48516,0.3287,0.802,0.16124
rust,['ansible'],15,pbsa,0.6095,0.51895,0.76579,0.30265
rust,['brackets'],15,pbsa,0.6095,0.51895,0.76579,0.30265
rust,['broadleaf'],15,pbsa,0.57651,0.4452,0.8218,0.31161
rust,['camel'],15,pbsa,0.59852,0.53966,0.77575,0.35388
rust,['corefx'],15,pbsa,0.60999,0.51975,0.76577,0.30337
rust,['django'],15,pbsa,0.60613,0.51522,0.80969,0.36451
rust,['elasticsearch'],15,pbsa,0.60904,0.49664,0.80865,0.34017
rust,['fabric'],15,pbsa,0.60846,0.5,0.79625,0.32236
rust,['googleflutter'],15,pbsa,0.60949,0.51901,0.76567,0.30256
rust,['homebrew'],15,pbsa,0.60999,0.51975,0.76577,0.30337
rust,['jgroups'],15,pbsa,0.61234,0.54109,0.77996,0.35369
rust,['neutron'],15,pbsa,0.58802,0.46825,0.80204,0.30091
rust,['node'],15,pbsa,0.59356,0.5051,0.78295,0.31693
rust,['nova'],15,pbsa,0.6266,0.53118,0.78792,0.34554
rust,['npm'],15,pbsa,0.55724,0.3881,0.81618,0.23339
rust,['panda'],15,pbsa,0.5928,0.46936,0.83434,0.35238
rust,['pytorch'],15,pbsa,0.60995,0.5197,0.76577,0.30332
rust,['rails'],15,pbsa,0.61078,0.60927,0.69417,0.32375
rust,['rust'],15,pbsa,0.60999,0.51975,0.76577,0.30337
rust,['tensorflow'],15,pbsa,0.60996,0.51978,0.76566,0.30327
rust,['tomcat'],15,pbsa,0.6126,0.52751,0.79416,0.35508
rust,['vscode'],15,pbsa,0.60996,0.51978,0.76566,0.30327
rust,['wp-calypso'],15,pbsa,0.60999,0.51975,0.76577,0.30338
tensorflow,['ansible'],15,pbsa,0.68896,0.69679,0.68956,0.39096
